658065, 123,09002,     ,123-9002,Halifax Rd,123,City of Petersburg,123,City of Petersburg,0.18,CSX RR,Patterson St,6000,G,98%,1%,1%,0%,0%,0%,F,0.0876,F,0.5425,6400,G,2012,,,,,,,,,,,,,,,
658066, 123,09002,     ,123-9002,Halifax St,123,City of Petersburg,123,City of Petersburg,0.58,Patterson St,Baylors Lane,4600,G,98%,1%,1%,0%,0%,0%,F,0.0851,F,0.5582,4900,G,2012,,,,,,,,,,,,,,,
658067, 123,09002,     ,123-9002,Halifax St,123,City of Petersburg,123,City of Petersburg,0.19,Baylors Lane,Virginia Ave,5300,G,98%,1%,1%,0%,0%,0%,F,0.0897,F,0.5371,5600,G,2012,,,,,,,,,,,,,,,
658068, 123,09002,     ,123-9002,Halifax St,123,City of Petersburg,123,City of Petersburg,0.37,Virginia Ave,Lee Ave,7800,G,98%,1%,1%,0%,0%,0%,F,0.0841,F,0.5916,8300,G,2012,,,,,,,,,,,,,,,
658069, 123,09002,     ,123-9002,Halifax St,123,City of Petersburg,123,City of Petersburg,0.29,Lee Ave,Liberty St,7800,G,98%,1%,1%,0%,0%,0%,F,0.0897,F,0.5354,8300,G,2012,,,,,,,,,,,,,,,
658071, 123,09002,     ,123-9002,Halifax St,123,City of Petersburg,123,City of Petersburg,0.28,Liberty St,"US 1, US 460 W Wythe St",8300,G,98%,1%,1%,0%,0%,0%,C,0.0868,F,0.5347,8800,G,2012,,,,,,,,,,,,,,,
658128, 123,09002,     ,123-9002,Union St,123,City of Petersburg,123,City of Petersburg,0.12,"US 1, US 460 W Wythe St","US 1, US 460 W Washington St",3100,G,98%,1%,1%,0%,0%,0%,C,0.0916,F,0.9019,3300,G,2012,,,,,,,,,,,,,,,
658127, 123,09002,     ,123-9002,Union St,123,City of Petersburg,123,City of Petersburg,0.17,"US 1, US 460 W Washington St",W Tabb St,1400,G,97%,1%,1%,1%,0%,0%,C,0.1058,F,0.5915,1500,G,2012,,,,,,,,,,,,,,,
658024, 123,09004,     ,123-9004,Defense Rd,123,City of Petersburg,123,City of Petersburg,0.47,Boydton Plank Rd,Squirrel Level Rd,2000,G,98%,0%,1%,0%,1%,0%,C,0.1014,F,0.6109,2100,G,2012,,,,,,,,,,,,,,,
658025, 123,09004,     ,123-9004,Defense Dr,123,City of Petersburg,123,City of Petersburg,1.77,Squirrel Level Rd,Johnson Rd,3100,G,99%,0%,0%,0%,0%,0%,F,0.1084,F,0.5653,3300,G,2012,,,,,,,,,,,,,,,
658026, 123,09004,     ,123-9004,South Boulevard,123,City of Petersburg,123,City of Petersburg,0.92,Johnson Rd,S. Sycamore St,7300,G,99%,0%,0%,0%,0%,0%,C,0.0950,F,0.5253,7800,G,2012,,,,,,,,,,,,,,,
658027, 123,09004,     ,123-9004,South Boulevard,123,City of Petersburg,123,City of Petersburg,0.18,S. Sycamore St,Crater Rd,5200,G,99%,0%,0%,0%,0%,0%,F,0.0852,F,0.5176,5500,G,2012,,,,,,,,,,,,,,,
658028, 123,09004,     ,123-9004,South Boulevard,123,City of Petersburg,123,City of Petersburg,0.72,Crater Rd,Anderson St,1900,G,99%,0%,0%,0%,0%,0%,F,0.0983,F,0.7195,2000,G,2012,,,,,,,,,,,,,,,
658055, 123,09006,     ,123-9006,Flank Rd,123,City of Petersburg,123,City of Petersburg,0.96,Halifax Rd,Johnson Rd,1800,G,99%,0%,1%,0%,0%,0%,C,0.1015,F,0.5895,1900,G,2012,,,,,,,,,,,,,,,
658056, 123,09006,     ,123-9006,Flank Rd,123,City of Petersburg,123,City of Petersburg,0.47,Johnson Rd,Birdsong Rd,3200,G,99%,0%,1%,0%,0%,0%,F,0.1015,F,0.6828,3400,G,2012,,,,,,,,,,,,,,,
659057, 123,09006,     ,123-9006,Flank Rd,123,City of Petersburg,123,City of Petersburg,0.75,Birdsong Rd,Fort Hayes Dr,2700,G,99%,0%,1%,0%,0%,0%,F,0.0934,F,0.5095,2800,G,2012,,,,,,,,,,,,,,,
658058, 123,09006,     ,123-9006,Flank Rd,123,City of Petersburg,123,City of Petersburg,0.91,Fort Hayes Dr,Flank Rd N,3000,G,99%,0%,0%,0%,0%,0%,C,0.0932,F,0.5484,3100,G,2012,,,,,,,,,,,,,,,
658059, 123,09006,     ,123-9006,Flank Rd ( 1-Way ),123,City of Petersburg,123,City of Petersburg,0.13,Flank Rd N,US 301 S Crater Rd,2400,G,99%,1%,1%,0%,0%,0%,C,0.1048,F,1.0000,2600,G,2012,,,,,,,,,,,,,,,
658102, 123,09008,     ,123-9008,Rives Rd,123,City of Petersburg,123,City of Petersburg,0.48,US 301 S Crater Rd,I- 95,6600,G,98%,0%,1%,0%,1%,0%,C,0.0977,F,0.5097,7000,G,2012,,,,,,,,,,,,,,,
658103, 123,09008,     ,123-9008,Rives Rd,123,City of Petersburg,123,City of Petersburg,0.34,I- 95,ECL Petersburg,5900,G,97%,0%,1%,0%,1%,0%,C,0.0979,F,0.5302,6300,G,2012,,,,,,,,,,,,,,,
789725, 123,09008, 000A,123-9008 Exit 000A,Ramp,123,City of Petersburg,074,Prince George County,0.17,123-9008 Rives Rd,I-95 South,860,G,,,,,,,X,0.1379,A,1.0000,880,G,2012,,,,,,,,,,,,,,,
789726, 123,09008, 000B,123-9008 Exit 000B,Ramp,123,City of Petersburg,074,Prince George County,0.16,123-9008 Rives Rd,I-95 North,3200,G,,,,,,,X,,,,3200,G,2012,,,,,,,,,,,,,,,
658029, 123,09009,     ,123-9009,Dupuy Rd,123,City of Petersburg,123,City of Petersburg,1.24,SR 142 Boydton Plank Rd,Grigg St,380,G,97%,2%,1%,0%,0%,0%,F,0.0985,F,0.5349,410,G,2012,,,,,,,,,,,,,,,
658030, 123,09009,     ,123-9009,Dupuy St,123,City of Petersburg,123,City of Petersburg,0.58,Grigg St,Youngs Rd,1400,G,97%,2%,1%,0%,0%,0%,F,0.1006,F,0.5344,1500,G,2012,,,,,,,,,,,,,,,
658031, 123,09009,     ,123-9009,Farmer St,123,City of Petersburg,123,City of Petersburg,0.86,Youngs Rd,S. South St,3100,G,97%,2%,1%,0%,0%,0%,C,0.0863,F,0.5316,3300,G,2012,,,,,,,,,,,,,,,
658032, 123,09009,     ,123-9009,Farmer St,123,City of Petersburg,123,City of Petersburg,0.47,S. South St,Halifax St,2600,G,97%,2%,1%,0%,0%,0%,F,0.0880,F,0.5225,2800,G,2012,,,,,,,,,,,,,,,
658146, 123,09010,     ,123-9010,Wagner Rd,123,City of Petersburg,123,City of Petersburg,0.73,S Crater Rd,I-95,16000,G,98%,0%,0%,0%,1%,0%,C,0.0867,F,0.5391,17000,G,2012,,,,,,,,,,,,,,,
658147, 123,09010,     ,123-9010,Wagner Rd,123,City of Petersburg,123,City of Petersburg,1.60,I -95,County Dr,10000,G,95%,0%,1%,0%,3%,0%,C,0.0918,F,0.5313,11000,G,2012,,,,,,,,,,,,,,,
789727, 123,09010,E000A,123-9010 EB Exit 000A,Ramp,123,City of Petersburg,074,Prince George County,0.30,123-9010 TO RT 95,I-95-S FROM WAGNER RD,930,G,,,,,,,X,0.1051,F,1.0000,930,G,2012,,,,,,,,,,,,,,,
789729, 123,09010,W000A,123-9010 WB Exit 000A,Ramp,123,City of Petersburg,074,Prince George County,0.25,123-9010 TO RT 95,I-95-S FR WAGNER RD,260,G,,,,,,,X,0.1328,F,1.0000,260,G,2012,,,,,,,,,,,,,,,
789730, 123,09010,W000B,123-9010 WB Exit 000B,Ramp,123,City of Petersburg,074,Prince George County,0.34,123-9010 TO RT 95,I-95-N FROM WAGNER RD,3300,G,,,,,,,X,0.1069,F,1.0000,3300,G,2012,,,,,,,,,,,,,,,
658118, 123,09011,     ,123-9011,Squirrel Level Rd,123,City of Petersburg,123,City of Petersburg,0.82,SCL Petersburg,Wells Rd,860,G,99%,0%,0%,0%,0%,0%,C,0.1096,F,0.6961,910,G,2012,,,,,,,,,,,,,,,
658119, 123,09011,     ,123-9011,Squirrel Level Rd,123,City of Petersburg,123,City of Petersburg,0.25,Wells Rd,Ramp To I- 85,4600,G,90%,0%,1%,2%,8%,0%,C,0.0866,F,0.5447,4900,G,2012,,,,,,,,,,,,,,,
658120, 123,09011,     ,123-9011,Squirrel Level,123,City of Petersburg,123,City of Petersburg,0.20,Ramp To I- 85,Boydton Plank Rd,7800,G,98%,1%,1%,0%,0%,0%,F,0.0845,F,0.5446,8300,G,2012,,,,,,,,,,,,,,,
658158, 123,09011,     ,123-9011,Young Rd,123,City of Petersburg,123,City of Petersburg,0.55,Boydton Plank Rd,Valor Dr,3900,G,98%,1%,1%,0%,0%,0%,F,0.0886,F,0.5150,4200,G,2012,,,,,,,,,,,,,,,
658151, 123,09011,     ,123-9011,Young Rd,123,City of Petersburg,123,City of Petersburg,0.59,Valor Dr,123-9009 Dupuy Rd,2400,G,98%,1%,1%,0%,0%,0%,C,0.1008,F,0.5651,2600,G,2012,,,,,,,,,,,,,,,
781721, 123,09011, 001A,123-9011 Exit 001A,Ramp,123,City of Petersburg,026,Dinwiddie County,0.15,123-9011 I-85-N065A FROM & TO RT 8,I-85-N FROM SQUIRREL LEVEL ROAD,4400,A,,,,,,,X,0.1015,A,1.0000,4700,A,2012,,,,,,,,,,,,,,,
781722, 123,09011, 001B,123-9011 Exit 001B,Ramp,123,City of Petersburg,026,Dinwiddie County,0.22,123-9011 Squirrel Level Rd,I-85 South,700,G,,,,,,,X,,,,700,G,2012,,,,,,,,,,,,,,,
658014, 123,09012,     ,123-9012,Lee Ave,123,City of Petersburg,123,City of Petersburg,0.56,West St,Halifax St,2300,G,96%,3%,1%,0%,0%,0%,C,0.0991,F,0.5060,2400,G,2012,,,,,,,,,,,,,,,
658015, 123,09012,     ,123-9012,Porterville St,123,City of Petersburg,123,City of Petersburg,0.15,Halifax St,Harding St,1500,G,98%,1%,0%,0%,0%,0%,F,0.0805,F,0.5853,1600,G,2012,,,,,,,,,,,,,,,
658016, 123,09012,     ,123-9012,New St,123,City of Petersburg,123,City of Petersburg,0.18,Harding St,Harrison St,1300,G,98%,1%,0%,0%,0%,0%,C,0.0860,F,0.5203,1400,G,2012,,,,,,,,,,,,,,,
658017, 123,09012,     ,123-9012,Harrison St,123,City of Petersburg,123,City of Petersburg,0.03,New St,Corling St,1200,G,98%,1%,0%,0%,0%,0%,F,0.0924,F,1.0000,1300,G,2012,,,,,,,,,,,,,,,
658018, 123,09012,     ,123-9012,Corling St,123,City of Petersburg,123,City of Petersburg,0.09,Harrison St,S. Sycamore St,560,G,98%,1%,0%,0%,0%,0%,F,0.0872,F,1.0000,590,G,2012,,,,,,,,,,,,,,,
658019, 123,09012,     ,123-9012,Graham Rd,123,City of Petersburg,123,City of Petersburg,0.83,S. Sycamore St,Ramp From I-95,4200,G,99%,0%,0%,0%,0%,0%,F,0.0871,F,0.5044,4500,G,2012,,,,,,,,,,,,,,,
658020, 123,09012,     ,123-9012,Graham Rd,123,City of Petersburg,123,City of Petersburg,0.14,Ramp From I-95,Crater Rd,9500,G,99%,0%,0%,0%,0%,0%,C,0.0829,F,0.7831,10000,G,2012,,,,,,,,,,,,,,,
658062, 123,09013,     ,123-9013,Halifax  Rd,123,City of Petersburg,123,City of Petersburg,1.79,SCL Petersburg,Wells Rd,3600,G,90%,0%,1%,2%,7%,0%,C,0.0884,F,0.5824,3800,G,2012,,,,,,,,,,,,,,,
656084, 123,09013,     ,123-9013,Halifax Rd,123,City of Petersburg,123,City of Petersburg,0.98,Wells Rd,Boydton Plank Rd,400,G,96%,0%,0%,1%,3%,0%,C,0.1361,F,0.5273,420,G,2012,,,,,,,,,,,,,,,
658083, 123,09015,     ,123-9015,Johnson Rd,123,City of Petersburg,123,City of Petersburg,0.01,SCL Petersburg,Flank Rd,2500,G,96%,3%,1%,0%,0%,0%,F,0.1145,F,0.7338,2600,G,2012,,,,,,,,,,,,,,,
658084, 123,09015,     ,123-9015,Johnson Rd,123,City of Petersburg,123,City of Petersburg,0.54,Flank Rd,Birdsong Rd,950,G,99%,0%,0%,0%,0%,0%,C,0.0926,F,0.5408,1000,G,2012,,,,,,,,,,,,,,,
658085, 123,09015,     ,123-9015,Johnson Rd,123,City of Petersburg,123,City of Petersburg,1.39,Birdsong Rd,South Blvd,4700,G,96%,3%,1%,0%,0%,0%,C,0.1098,F,0.6026,4900,G,2012,,,,,,,,,,,,,,,
658086, 123,09015,     ,123-9015,Johnson Rd,123,City of Petersburg,123,City of Petersburg,0.46,South Blvd,North Blvd,6200,G,96%,3%,1%,0%,0%,0%,F,0.0796,F,0.5009,6600,G,2012,,,,,,,,,,,,,,,
658087, 123,09015,     ,123-9015,Johnson Rd,123,City of Petersburg,123,City of Petersburg,0.37,North Blvd,St Luke St,4800,G,96%,3%,1%,0%,0%,0%,F,0.0916,F,0.5044,5100,G,2012,,,,,,,,,,,,,,,
658077, 123,09015,     ,123-9015,High Pearl St,123,City of Petersburg,123,City of Petersburg,0.20,St Luke St,Virginia Ave,4100,G,96%,3%,1%,0%,0%,0%,F,0.0823,F,0.5205,4400,G,2012,,,,,,,,,,,,,,,
658078, 123,09015,     ,123-9015,High Pearl St,123,City of Petersburg,123,City of Petersburg,0.08,Virginia Ave,ST Matthew St,2800,G,98%,1%,0%,0%,0%,0%,F,0.0878,F,0.6071,2900,G,2012,,,,,,,,,,,,,,,
658072, 123,09015,     ,123-9015,Harding St,123,City of Petersburg,123,City of Petersburg,0.22,ST Matthews St,Porterville St,1500,G,98%,1%,0%,0%,0%,0%,C,0.0859,F,0.5676,1600,G,2012,,,,,,,,,,,,,,,
658073, 123,09015,     ,123-9015,Harding St,123,City of Petersburg,123,City of Petersburg,0.27,Portersville St,Halifax St,770,G,98%,1%,0%,0%,0%,0%,F,0.0939,F,1.0000,810,G,2012,,,,,,,,,,,,,,,
658004, 123,09017,     ,123-9017,Birdsong Rd,123,City of Petersburg,123,City of Petersburg,0.62,SCL Petersburg,Johnson Rd,530,G,97%,1%,2%,0%,0%,0%,C,0.1259,F,0.5541,570,G,2012,,,,,,,,,,,,,,,
658096, 123,09021,     ,123-9021,N Sycamore St,123,City of Petersburg,123,City of Petersburg,0.18,W Washington St,W Tabb St,3000,G,98%,1%,2%,0%,0%,0%,F,0.0966,F,0.5736,3200,G,2012,,,,,,,,,,,,,,,
658097, 123,09021,     ,123-9021,N Sycamore St,123,City of Petersburg,123,City of Petersburg,0.15,W Tabb St,3US 01-P Bollingbrook St,2700,G,98%,1%,2%,0%,0%,0%,C,0.0938,F,0.5216,2800,G,2012,,,,,,,,,,,,,,,
658099, 123,09023,     ,123-9023,North Blvd,123,City of Petersburg,123,City of Petersburg,0.57,Johnson Rd,S Sycamore St,2400,G,99%,1%,0%,0%,0%,0%,C,0.0893,F,0.6623,2500,G,2012,,,,,,,,,,,,,,,
658130, 123,09025,     ,123-9025,Virginia Ave,123,City of Petersburg,123,City of Petersburg,0.22,Gates Lane,Harding Street,490,G,97%,2%,2%,0%,0%,0%,C,0.1040,F,1.0000,520,G,2012,,,,,,,,,,,,,,,
658129, 123,09025,     ,123-9025,Virginia Ave,123,City of Petersburg,123,City of Petersburg,0.32,Harding Street,Halifax Street,2000,G,97%,2%,2%,0%,0%,0%,F,0.0933,F,0.5534,2100,G,2012,,,,,,,,,,,,,,,
658150, 123,09025,     ,123-9025,Young Ave,123,City of Petersburg,123,City of Petersburg,0.20,Halifax Street,Arlington Street,2000,G,97%,1%,1%,0%,1%,0%,C,0.0889,F,0.5907,2100,G,2012,,,,,,,,,,,,,,,
658149, 123,09025,     ,123-9025,Young Ave,123,City of Petersburg,123,City of Petersburg,0.11,Arlington Street,West Street Young Avenue,3000,G,97%,1%,1%,0%,1%,0%,F,0.0901,F,0.5092,3100,G,2012,,,,,,,,,,,,,,,
658114, 123,09025,     ,123-9025,S West St,123,City of Petersburg,123,City of Petersburg,0.28,West Street Young Avenue,Augusta Avenue,3400,G,97%,1%,1%,0%,1%,0%,F,0.0901,F,0.5291,3600,G,2012,,,,,,,,,,,,,,,
658115, 123,09025,     ,123-9025,S West St,123,City of Petersburg,123,City of Petersburg,0.23,Augusta Avenue,Farmer St,3600,G,97%,1%,1%,0%,1%,0%,F,0.0931,F,0.5066,3800,G,2012,,,,,,,,,,,,,,,
658116, 123,09025,     ,123-9025,S West St,123,City of Petersburg,123,City of Petersburg,0.14,Farmer St,W Wythe St,2900,G,97%,1%,1%,0%,1%,0%,F,0.0936,F,0.5421,3100,G,2012,,,,,,,,,,,,,,,
658117, 123,09025,     ,123-9025,S West St,123,City of Petersburg,123,City of Petersburg,0.07,W Wythe St,W Washington St,2300,G,97%,1%,1%,0%,1%,0%,F,0.0894,F,0.5130,2400,G,2012,,,,,,,,,,,,,,,
658113, 123,09027,     ,123-9027,S West St,123,City of Petersburg,123,City of Petersburg,0.63,Halifax St,Young Ave,1800,G,98%,1%,1%,0%,0%,0%,C,0.0957,F,0.5080,1900,G,2012,,,,,,,,,,,,,,,
658010, 123,09029,     ,123-9029,S. South St,123,City of Petersburg,123,City of Petersburg,0.36,Lee Ave,US 1 Wythe St,2000,G,98%,1%,1%,0%,0%,0%,C,0.0942,F,0.6000,2100,G,2012,,,,,,,,,,,,,,,
658011, 123,09029,     ,123-9029,S. South St,123,City of Petersburg,123,City of Petersburg,0.09,US 1 Wythe St,Washington St,3200,G,99%,0%,0%,0%,0%,0%,F,0.0921,F,0.6073,3400,G,2012,,,,,,,,,,,,,,,
658012, 123,09029,     ,123-9029,N. South St,123,City of Petersburg,123,City of Petersburg,0.20,Washington St,High St,5800,G,99%,0%,0%,0%,0%,0%,F,0.0898,F,0.5775,6200,G,2012,,,,,,,,,,,,,,,
658079, 123,09029,     ,123-9029,High St,123,City of Petersburg,123,City of Petersburg,0.02,N South St,Canal St,850,G,99%,0%,0%,0%,0%,0%,F,0.0878,F,0.5220,900,G,2012,,,,,,,,,,,,,,,
658013, 123,09029,     ,123-9029,Canal St,123,City of Petersburg,123,City of Petersburg,0.20,High St,Grove Ave,6100,G,99%,0%,0%,0%,0%,0%,C,0.0878,F,0.5496,6400,G,2012,,,,,,,,,,,,,,,
658007, 123,09031,     ,123-9031,Byrne St,123,City of Petersburg,123,City of Petersburg,0.40,New St,Halifax St,620,G,99%,1%,0%,0%,0%,0%,C,0.0912,F,1.0000,650,G,2012,,,,,,,,,,,,,,,
658009, 123,09031,     ,123-9031,S. Market St,123,City of Petersburg,123,City of Petersburg,0.12,Halifax Rd,Wythe St,2500,G,99%,1%,0%,0%,0%,0%,F,0.0925,F,0.6459,2700,G,2012,,,,,,,,,,,,,,,
658001, 123,09033,     ,123-9033,Apollo St,123,City of Petersburg,123,City of Petersburg,0.14,Sycamore St,S Adams St,100,G,99%,1%,0%,0%,0%,0%,F,0.1804,F,0.5143,100,G,2012,,,,,,,,,,,,,,,
658002, 123,09033,     ,123-9033,Jefferson St,123,City of Petersburg,123,City of Petersburg,0.58,Apollo St,E Wythe St,1800,G,99%,1%,0%,0%,0%,0%,C,0.0925,F,0.5815,1900,G,2012,,,,,,,,,,,,,,,
658003, 123,09033,     ,123-9033,Henry St,123,City of Petersburg,123,City of Petersburg,0.04,3rd Street,N Adams St,870,G,99%,1%,0%,0%,0%,0%,F,0.0987,F,0.6316,930,G,2012,,,,,,,,,,,,,,,
658101, 123,09038,     ,123-9038,Puddledock Rd,123,City of Petersburg,123,City of Petersburg,0.40,E Washington St,ECL Petersburg,6700,G,93%,1%,2%,2%,2%,0%,C,0.0946,F,0.5675,7100,G,2012,,,,,,,,,,,,,,,
658080, 123,09046,     ,123-9046,High St,123,City of Petersburg,123,City of Petersburg,0.58,Canal St,N Market St,980,G,98%,1%,1%,0%,0%,0%,C,0.0969,F,0.6117,1000,G,2012,,,,,,,,,,,,,,,
658133, 123,09046,     ,123-9046,W Bank St,123,City of Petersburg,123,City of Petersburg,0.14,N Manket St,N Sycamore St,1800,G,98%,1%,1%,0%,0%,0%,F,0.0935,F,1.0000,1900,G,2012,,,,,,,,,,,,,,,
658152, 123,09046,     ,123-9046,E Bank St,123,City of Petersburg,123,City of Petersburg,0.11,N Sycamore St,2nd St,2500,G,98%,1%,1%,0%,1%,0%,C,0.1011,F,0.8421,2700,G,2012,,,,,,,,,,,,,,,
658033, 123,09046,     ,123-9046,Bank St,123,City of Petersburg,123,City of Petersburg,0.25,US 301 N Crater Rd,East St,2600,G,96%,1%,2%,0%,1%,0%,C,0.1093,F,0.5167,2700,G,2012,,,,,,,,,,,,,,,
658034, 123,09046,     ,123-9046,Bank St,123,City of Petersburg,123,City of Petersburg,0.21,East St,SR 36 E Washington St,3500,G,96%,1%,2%,0%,1%,0%,F,0.0995,F,0.5126,3700,G,2012,,,,,,,,,,,,,,,
658134, 123,09048,     ,123-9048,W Tabb St,123,City of Petersburg,123,City of Petersburg,0.09,N Market St,Union St,1100,G,97%,1%,2%,0%,0%,0%,F,0.1130,F,0.7319,1200,G,2012,,,,,,,,,,,,,,,
658135, 123,09048,     ,123-9048,W Tabb St,123,City of Petersburg,123,City of Petersburg,0.06,Union St,N Sycamore St,1500,G,97%,1%,2%,0%,0%,0%,F,0.1144,F,0.5349,1600,G,2012,,,,,,,,,,,,,,,
658153, 123,09048,     ,123-9048,E Tabb St,123,City of Petersburg,123,City of Petersburg,0.12,N Sycamore St,N Adams St,910,G,97%,1%,2%,0%,0%,0%,C,0.1117,F,0.6838,970,G,2012,,,,,,,,,,,,,,,
658041, 123,09053,     ,123-9053,Baylors Ln,123,City of Petersburg,123,City of Petersburg,0.65,Defense Rd,Halifax St,1600,G,98%,1%,1%,0%,0%,0%,C,0.0986,F,0.5697,1600,G,2012,,,,,,,,,,,,,,,
658088, 123,09055,     ,123-9055,Madison St,123,City of Petersburg,123,City of Petersburg,0.05,E Washington St,Franklin St,1600,G,96%,1%,2%,1%,1%,0%,F,0.1070,F,0.8130,1700,G,2012,,,,,,,,,,,,,,,
658089, 123,09055,     ,123-9055,Madison St,123,City of Petersburg,123,City of Petersburg,0.18,Franklin St,E Bank St,1400,G,96%,1%,2%,1%,1%,0%,C,0.1102,F,0.8976,1500,G,2012,,,,,,,,,,,,,,,
658090, 123,09055,     ,123-9055,Madison St,123,City of Petersburg,123,City of Petersburg,0.07,E Bank St,Bollingbrook St,890,G,96%,1%,2%,1%,1%,0%,F,0.1039,F,0.7931,940,G,2012,,,,,,,,,,,,,,,
658053, 123,09057,     ,123-9057,Fifth St,123,City of Petersburg,123,City of Petersburg,0.05,E Bank St,Bollingbrook St,300,G,,,,,,,X,0.1619,F,0.5370,320,G,2012,,,,,,,,,,,,,,,
658054, 123,09057,     ,123-9057,Fifth St,123,City of Petersburg,123,City of Petersburg,0.08,Bollingbrook St,River St,510,G,,,,,,,X,,,,560,G,2012,,,,,,,,,,,,,,,
781723, 123,09059,     ,123-9059,Flank Rd N,123,City of Petersburg,123,City of Petersburg,0.20,Flank Rd One-Way,US 301 S Crater Rd,3700,G,99%,0%,0%,0%,0%,0%,C,0.0853,F,0.7644,3900,G,2012,,,,,,,,,,,,,,,
658104, 123,09065,     ,123-9065,S Adams St,123,City of Petersburg,123,City of Petersburg,0.10,E Wythe St,E Washington St,4600,G,,,,,,,X,0.0917,F,0.5247,4900,G,2012,,,,,,,,,,,,,,,
558008, 123,00000,     ,123-0,Accomack St,123,City of Petersburg,123,City of Petersburg,0.00,6Th St,7Th St,370,G,,,,,,,X,0.1107,F,0.5778,390,G,2012,,,,,,,,,,,,,,,
558007, 123,00000,     ,123-0,Cameron St,123,City of Petersburg,123,City of Petersburg,0.00,Old Church St,Center St,330,G,,,,,,,X,0.0958,F,0.5211,350,G,2012,,,,,,,,,,,,,,,
558009, 123,00000,     ,123-0,Culpeper Ave,123,City of Petersburg,123,City of Petersburg,0.00,Prince George Ave,Brunswick St,390,G,,,,,,,X,0.1202,F,0.8077,420,G,2012,,,,,,,,,,,,,,,
558004, 123,00000,     ,123-0,Custer St,123,City of Petersburg,123,City of Petersburg,0.00,Halifax Rd,Hawk St,420,G,,,,,,,X,0.0914,F,0.5412,440,G,2012,,,,,,,,,,,,,,,
558002, 123,00000,     ,123-0,Darby Dr,123,City of Petersburg,123,City of Petersburg,0.00,Busby St,Halcun Dr,210,G,,,,,,,X,0.1230,F,0.5667,220,G,2012,,,,,,,,,,,,,,,
558015, 123,00000,     ,123-0,Gordon Dr,123,City of Petersburg,123,City of Petersburg,0.00,Dering Rd,Hoke Dr,270,G,,,,,,,X,0.1128,F,0.6216,290,G,2012,,,,,,,,,,,,,,,
558011, 123,00000,     ,123-0,Homestead Dr,123,City of Petersburg,123,City of Petersburg,0.00,Valley Dr,Midland Rd,660,G,,,,,,,X,0.0949,F,0.5850,700,G,2012,,,,,,,,,,,,,,,
558017, 123,00000,     ,123-0,Jefferson St,123,City of Petersburg,123,City of Petersburg,0.00,Filmore St,ST Andrews St,2400,G,,,,,,,X,0.0851,F,0.5858,2500,G,2012,,,,,,,,,,,,,,,
558013, 123,00000,     ,123-0,North Park Dr,123,City of Petersburg,123,City of Petersburg,0.00,Nivram St,Retang Rd,820,G,,,,,,,X,0.0883,F,0.6182,870,G,2012,,,,,,,,,,,,,,,
558016, 123,00000,     ,123-0,Oakmont Dr,123,City of Petersburg,123,City of Petersburg,0.00,Homestead Dr,Midland Rd,100,G,,,,,,,X,0.1171,F,0.6154,100,G,2012,,,,,,,,,,,,,,,
558006, 123,00000,     ,123-0,Old Church St,123,City of Petersburg,123,City of Petersburg,0.00,Bollingbrook St,Miller St,580,G,,,,,,,X,0.1239,F,0.6200,620,G,2012,,,,,,,,,,,,,,,
558003, 123,00000,     ,123-0,Patterson Ave,123,City of Petersburg,123,City of Petersburg,0.00,Floyd St,Carver St,770,G,,,,,,,X,0.1607,F,0.6945,820,G,2012,,,,,,,,,,,,,,,
558001, 123,00000,     ,123-0,Pleasants Ln,123,City of Petersburg,123,City of Petersburg,0.00,Valor Dr,Dupuy Rd,930,G,,,,,,,X,0.1177,F,0.5226,990,G,2012,,,,,,,,,,,,,,,
558010, 123,00000,     ,123-0,Richmond Ave,123,City of Petersburg,123,City of Petersburg,0.00,Ash St,Nash St,700,G,,,,,,,X,0.0928,F,0.5163,750,G,2012,,,,,,,,,,,,,,,
558012, 123,00000,     ,123-0,Rollingwood Rd,123,City of Petersburg,123,City of Petersburg,0.00,Valley St,Homestead Dr,70,G,,,,,,,X,0.1746,F,0.6364,70,G,2012,,,,,,,,,,,,,,,
558014, 123,00000,     ,123-0,South Park Dr,123,City of Petersburg,123,City of Petersburg,0.00,Forest Hill Rd,West Park Dr,1900,G,,,,,,,X,0.0979,F,0.5561,2000,G,2012,,,,,,,,,,,,,,,
558019, 123,00000,     ,123-0,St Luke St,123,City of Petersburg,123,City of Petersburg,0.00,Bolling Street,Chestnut Street,430,G,,,,,,,X,0.1036,F,0.6200,460,G,2012,,,,,,,,,,,,,,,
558018, 123,00000,     ,123-0,St Matthew St,123,City of Petersburg,123,City of Petersburg,0.00,High Pearl St,Harding St,2700,G,,,,,,,X,0.0930,F,0.5774,2900,G,2012,,,,,,,,,,,,,,,
558005, 123,00000,     ,123-0,Talley Ave,123,City of Petersburg,123,City of Petersburg,0.00,Custer St,Edmonds Ct,590,G,,,,,,,X,0.2221,F,0.6553,630,G,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
