5,Hampton Roads District,134,City of Virginia Beach,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,853,119,4.37%,0.38%,,,,,,,,,,,,,,,,,,,,,,853,119,0.38%,,
5,Hampton Roads District,134,City of Virginia Beach Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,013,057,20.56%,1.78%,,,,2,351,406,10.74%,1.04%,,,,,,,,,,,,,,,,6,364,463,2.83%,,
5,Hampton Roads District,137,City of Williamsburg,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,432,0.32%,0.03%,,,,,,,,,,,,,,,,69,432,0.03%,,
5,Hampton Roads District,137,City of Williamsburg,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,45,137,0.23%,0.02%,,,,51,914,0.24%,0.02%,,,,,,,,,,,,,,,,97,051,0.04%,,
5,Hampton Roads District,137,City of Williamsburg,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,9,183,0.05%,0.00%,,,,8,602,0.04%,0.00%,,,,,,,,,,,,,,,,17,785,0.01%,,
5,Hampton Roads District,137,City of Williamsburg,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,33,423,0.17%,0.01%,,,,,,,,,,,,,,,,,,,,,,33,423,0.01%,,
5,Hampton Roads District,137,City of Williamsburg Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,743,0.45%,0.04%,,,,129,947,0.59%,0.06%,,,,,,,,,,,,,,,,217,691,0.10%,,
5,Hampton Roads District,,Hampton Roads District Total:,,,,,,1,861,635,4.62%,0.83%,,,,5,908,512,8.59%,2.62%,,,,12,977,545,19.52%,5.77%,,,,,,,,,,10,483,827,53.71%,4.66%,,,,11,915,302,54.42%,5.29%,,,,,,,,,,,,,,,,43,146,821,19.17%,,
6,Fredericksburg District,016,Caroline County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,462,631,2.20%,0.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,462,631,0.65%,,
6,Fredericksburg District,016,Caroline County,2,Rural Principal Arterial - Other,,,              ,,,,,,,334,523,0.49%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,523,0.15%,,
6,Fredericksburg District,016,Caroline County,6,Rural Minor Arterial,,,              ,,,,,,,158,932,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,932,0.07%,,
6,Fredericksburg District,016,Caroline County,7,Rural Major Collector,,,              ,153,619,0.38%,0.07%,,,,81,128,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,746,0.10%,,
6,Fredericksburg District,016,Caroline County,8,Rural Minor Collector,,,              ,17,347,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,347,0.01%,,
6,Fredericksburg District,016,Caroline County,9,Rural Local System,,,              ,68,470,0.17%,0.03%,,,,754,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,224,0.03%,,
6,Fredericksburg District,016,Caroline County Total:,,,,,,239,435,0.59%,0.11%,,,,575,336,0.84%,0.26%,,,,1,462,631,2.20%,0.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,277,403,1.01%,,
6,Fredericksburg District,028,Essex County,2,Rural Principal Arterial - Other,,,              ,,,,,,,332,685,0.48%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,685,0.15%,,
6,Fredericksburg District,028,Essex County,7,Rural Major Collector,,,              ,55,899,0.14%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,899,0.02%,,
6,Fredericksburg District,028,Essex County,8,Rural Minor Collector,,,              ,6,642,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,642,0.00%,,
6,Fredericksburg District,028,Essex County,9,Rural Local System,,,              ,41,318,0.10%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,318,0.02%,,
6,Fredericksburg District,028,Essex County Total:,,,,,,103,859,0.26%,0.05%,,,,332,685,0.48%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,544,0.19%,,
6,Fredericksburg District,036,Gloucester County,2,Rural Principal Arterial - Other,,,              ,,,,,,,327,925,0.48%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,925,0.15%,,
6,Fredericksburg District,036,Gloucester County,6,Rural Minor Arterial,,,              ,,,,,,,158,465,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,465,0.07%,,
6,Fredericksburg District,036,Gloucester County,7,Rural Major Collector,,,              ,106,707,0.26%,0.05%,,,,11,569,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,276,0.05%,,
6,Fredericksburg District,036,Gloucester County,8,Rural Minor Collector,,,              ,23,120,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,120,0.01%,,
6,Fredericksburg District,036,Gloucester County,9,Rural Local System,,,              ,81,957,0.20%,0.04%,,,,79,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,036,0.04%,,
6,Fredericksburg District,036,Gloucester County,14,Urban Principal Arterial - Other,,,              ,,,,,,,268,812,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,812,0.12%,,
6,Fredericksburg District,036,Gloucester County,17,Urban Collector,,,              ,20,150,0.05%,0.01%,,,,29,342,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,493,0.02%,,
6,Fredericksburg District,036,Gloucester County,19,Urban Local System,,,              ,19,037,0.05%,0.01%,,,,51,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,088,0.01%,,
6,Fredericksburg District,036,Gloucester County Total:,,,,,,250,972,0.62%,0.11%,,,,796,243,1.16%,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,047,214,0.47%,,
6,Fredericksburg District,049,King & Queen County,2,Rural Principal Arterial - Other,,,              ,,,,,,,80,562,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,562,0.04%,,
6,Fredericksburg District,049,King & Queen County,6,Rural Minor Arterial,,,              ,,,,,,,122,062,0.18%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,062,0.05%,,
6,Fredericksburg District,049,King & Queen County,7,Rural Major Collector,,,              ,45,056,0.11%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,056,0.02%,,
6,Fredericksburg District,049,King & Queen County,8,Rural Minor Collector,,,              ,5,341,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,341,0.00%,,
6,Fredericksburg District,049,King & Queen County,9,Rural Local System,,,              ,20,391,0.05%,0.01%,,,,5,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,395,0.01%,,
6,Fredericksburg District,049,King & Queen County Total:,,,,,,70,788,0.18%,0.03%,,,,202,629,0.29%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,417,0.12%,,
6,Fredericksburg District,048,King George County,2,Rural Principal Arterial - Other,,,              ,,,,,,,263,215,0.38%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,215,0.12%,,
6,Fredericksburg District,048,King George County,6,Rural Minor Arterial,,,              ,,,,,,,387,620,0.56%,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,620,0.17%,,
6,Fredericksburg District,048,King George County,7,Rural Major Collector,,,              ,32,129,0.08%,0.01%,,,,93,704,0.14%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,833,0.06%,,
6,Fredericksburg District,048,King George County,8,Rural Minor Collector,,,              ,3,745,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,745,0.00%,,
6,Fredericksburg District,048,King George County,9,Rural Local System,,,              ,46,144,0.11%,0.02%,,,,3,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,147,0.02%,,
6,Fredericksburg District,048,King George County Total:,,,,,,82,017,0.20%,0.04%,,,,744,542,1.08%,0.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,559,0.37%,,
6,Fredericksburg District,050,King William County,2,Rural Principal Arterial - Other,,,              ,,,,,,,135,563,0.20%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,563,0.06%,,
6,Fredericksburg District,050,King William County,6,Rural Minor Arterial,,,              ,,,,,,,152,680,0.22%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,680,0.07%,,
6,Fredericksburg District,050,King William County,7,Rural Major Collector,,,              ,58,217,0.14%,0.03%,,,,882,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,098,0.03%,,
6,Fredericksburg District,050,King William County,8,Rural Minor Collector,,,              ,12,610,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,610,0.01%,,
6,Fredericksburg District,050,King William County,9,Rural Local System,,,              ,43,383,0.11%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,383,0.02%,,
6,Fredericksburg District,050,King William County Total:,,,,,,114,209,0.28%,0.05%,,,,289,125,0.42%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,334,0.18%,,
6,Fredericksburg District,051,Lancaster County,6,Rural Minor Arterial,,,              ,,,,,,,197,841,0.29%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,841,0.09%,,
6,Fredericksburg District,051,Lancaster County,7,Rural Major Collector,,,              ,37,285,0.09%,0.02%,,,,34,263,0.05%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,549,0.03%,,
6,Fredericksburg District,051,Lancaster County,8,Rural Minor Collector,,,              ,9,459,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,459,0.00%,,
6,Fredericksburg District,051,Lancaster County,9,Rural Local System,,,              ,49,236,0.12%,0.02%,,,,46,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,281,0.02%,,
6,Fredericksburg District,051,Lancaster County Total:,,,,,,95,980,0.24%,0.04%,,,,232,150,0.34%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,130,0.15%,,
6,Fredericksburg District,057,Mathews County,6,Rural Minor Arterial,,,              ,,,,,,,140,272,0.20%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,272,0.06%,,
6,Fredericksburg District,057,Mathews County,7,Rural Major Collector,,,              ,27,402,0.07%,0.01%,,,,5,599,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,002,0.01%,,
6,Fredericksburg District,057,Mathews County,8,Rural Minor Collector,,,              ,2,859,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,859,0.00%,,
6,Fredericksburg District,057,Mathews County,9,Rural Local System,,,              ,14,612,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,612,0.01%,,
6,Fredericksburg District,057,Mathews County Total:,,,,,,44,873,0.11%,0.02%,,,,145,871,0.21%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,744,0.08%,,
6,Fredericksburg District,059,Middlesex County,2,Rural Principal Arterial - Other,,,              ,,,,,,,9,604,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,604,0.00%,,
6,Fredericksburg District,059,Middlesex County,6,Rural Minor Arterial,,,              ,,,,,,,216,510,0.31%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,510,0.10%,,
6,Fredericksburg District,059,Middlesex County,7,Rural Major Collector,,,              ,30,169,0.07%,0.01%,,,,39,020,0.06%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,189,0.03%,,
6,Fredericksburg District,059,Middlesex County,8,Rural Minor Collector,,,              ,5,425,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,425,0.00%,,
6,Fredericksburg District,059,Middlesex County,9,Rural Local System,,,              ,32,442,0.08%,0.01%,,,,14,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,456,0.01%,,
6,Fredericksburg District,059,Middlesex County Total:,,,,,,68,036,0.17%,0.03%,,,,265,147,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,183,0.15%,,
6,Fredericksburg District,066,Northumberland County,2,Rural Principal Arterial - Other,,,              ,,,,,,,21,055,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,055,0.01%,,
6,Fredericksburg District,066,Northumberland County,6,Rural Minor Arterial,,,              ,,,,,,,61,233,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,233,0.03%,,
6,Fredericksburg District,066,Northumberland County,7,Rural Major Collector,,,              ,53,774,0.13%,0.02%,,,,116,128,0.17%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,902,0.08%,,
6,Fredericksburg District,066,Northumberland County,8,Rural Minor Collector,,,              ,5,942,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,942,0.00%,,
6,Fredericksburg District,066,Northumberland County,9,Rural Local System,,,              ,51,716,0.13%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,716,0.02%,,
6,Fredericksburg District,066,Northumberland County Total:,,,,,,111,432,0.28%,0.05%,,,,198,416,0.29%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,848,0.14%,,
6,Fredericksburg District,079,Richmond County,2,Rural Principal Arterial - Other,,,              ,,,,,,,157,561,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,561,0.07%,,
6,Fredericksburg District,079,Richmond County,6,Rural Minor Arterial,,,              ,,,,,,,96,309,0.14%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,309,0.04%,,
6,Fredericksburg District,079,Richmond County,7,Rural Major Collector,,,              ,29,647,0.07%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,647,0.01%,,
6,Fredericksburg District,079,Richmond County,8,Rural Minor Collector,,,              ,6,961,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,961,0.00%,,
6,Fredericksburg District,079,Richmond County,9,Rural Local System,,,              ,33,620,0.08%,0.01%,,,,41,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,661,0.01%,,
6,Fredericksburg District,079,Richmond County Total:,,,,,,70,228,0.17%,0.03%,,,,253,911,0.37%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,138,0.14%,,
6,Fredericksburg District,088,Spotsylvania County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,600,870,0.90%,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,870,0.27%,,
6,Fredericksburg District,088,Spotsylvania County,6,Rural Minor Arterial,,,              ,47,717,0.12%,0.02%,,,,270,580,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,297,0.14%,,
6,Fredericksburg District,088,Spotsylvania County,7,Rural Major Collector,,,              ,188,121,0.47%,0.08%,,,,97,657,0.14%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,778,0.13%,,
6,Fredericksburg District,088,Spotsylvania County,8,Rural Minor Collector,,,              ,35,297,0.09%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,297,0.02%,,
6,Fredericksburg District,088,Spotsylvania County,9,Rural Local System,,,              ,124,464,0.31%,0.06%,,,,4,630,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,094,0.06%,,
6,Fredericksburg District,088,Spotsylvania County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,070,073,1.61%,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,070,073,0.48%,,
6,Fredericksburg District,088,Spotsylvania County,14,Urban Principal Arterial - Other,,,              ,,,,,,,726,600,1.06%,0.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726,600,0.32%,,
6,Fredericksburg District,088,Spotsylvania County,16,Urban Minor Arterial,,,              ,101,190,0.25%,0.04%,,,,122,357,0.18%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,546,0.10%,,
6,Fredericksburg District,088,Spotsylvania County,17,Urban Collector,,,              ,307,624,0.76%,0.14%,,,,4,393,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,017,0.14%,,
6,Fredericksburg District,088,Spotsylvania County,19,Urban Local System,,,              ,214,246,0.53%,0.10%,,,,6,096,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,342,0.10%,,
6,Fredericksburg District,088,Spotsylvania County Total:,,,,,,1,018,660,2.53%,0.45%,,,,1,232,312,1.79%,0.55%,,,,1,670,944,2.51%,0.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,921,916,1.74%,,
6,Fredericksburg District,089,Stafford County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,687,009,1.03%,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,009,0.31%,,
6,Fredericksburg District,089,Stafford County,2,Rural Principal Arterial - Other,,,              ,,,,,,,156,538,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,538,0.07%,,
6,Fredericksburg District,089,Stafford County,6,Rural Minor Arterial,,,              ,,,,,,,174,512,0.25%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,512,0.08%,,
6,Fredericksburg District,089,Stafford County,7,Rural Major Collector,,,              ,134,569,0.33%,0.06%,,,,25,224,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,793,0.07%,,
6,Fredericksburg District,089,Stafford County,8,Rural Minor Collector,,,              ,4,767,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,767,0.00%,,
6,Fredericksburg District,089,Stafford County,9,Rural Local System,,,              ,129,757,0.32%,0.06%,,,,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,758,0.06%,,
6,Fredericksburg District,089,Stafford County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,470,173,2.21%,0.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,470,173,0.65%,,
6,Fredericksburg District,089,Stafford County,14,Urban Principal Arterial - Other,,,              ,,,,,,,415,461,0.60%,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,461,0.18%,,
6,Fredericksburg District,089,Stafford County,16,Urban Minor Arterial,,,              ,,,,,,,133,256,0.19%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,256,0.06%,,
6,Fredericksburg District,089,Stafford County,17,Urban Collector,,,              ,523,396,1.30%,0.23%,,,,8,554,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,950,0.24%,,
6,Fredericksburg District,089,Stafford County,19,Urban Local System,,,              ,204,366,0.51%,0.09%,,,,92,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,458,0.09%,,
6,Fredericksburg District,089,Stafford County Total:,,,,,,996,856,2.47%,0.44%,,,,913,637,1.33%,0.41%,,,,2,157,182,3.25%,0.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,067,675,1.81%,,
6,Fredericksburg District,096,Westmoreland County,6,Rural Minor Arterial,,,              ,,,,,,,267,884,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,884,0.12%,,
6,Fredericksburg District,096,Westmoreland County,7,Rural Major Collector,,,              ,60,346,0.15%,0.03%,,,,3,851,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,197,0.03%,,
6,Fredericksburg District,096,Westmoreland County,8,Rural Minor Collector,,,              ,4,586,0.01%,0.00%,,,,353,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,939,0.00%,,
6,Fredericksburg District,096,Westmoreland County,9,Rural Local System,,,              ,76,616,0.19%,0.03%,,,,842,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,458,0.03%,,
6,Fredericksburg District,096,Westmoreland County Total:,,,,,,141,548,0.35%,0.06%,,,,272,930,0.40%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,478,0.18%,,
6,Fredericksburg District,111,City of Fredericksburg,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,132,1.28%,0.12%,,,,,,,,,,,,,,,,281,132,0.12%,,
6,Fredericksburg District,111,City of Fredericksburg,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,698,0.03%,0.00%,,,,92,376,0.42%,0.04%,,,,,,,,,,,,,,,,98,075,0.04%,,
6,Fredericksburg District,111,City of Fredericksburg,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,70,341,0.36%,0.03%,,,,,,,,,,,,,,,,,,,,,,70,341,0.03%,,
6,Fredericksburg District,111,City of Fredericksburg,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,74,395,0.38%,0.03%,,,,,,,,,,,,,,,,,,,,,,74,395,0.03%,,
6,Fredericksburg District,111,City of Fredericksburg Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,435,0.77%,0.07%,,,,373,508,1.71%,0.17%,,,,,,,,,,,,,,,,523,944,0.23%,,
6,Fredericksburg District,,Fredericksburg District Total:,,,,,,3,408,893,8.46%,1.51%,,,,6,454,935,9.38%,2.87%,,,,5,290,757,7.96%,2.35%,,,,,,,,,,150,435,0.77%,0.07%,,,,373,508,1.71%,0.17%,,,,,,,,,,,,,,,,15,678,528,6.96%,,
7,Culpeper District,002,Albemarle County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,803,554,1.21%,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,554,0.36%,,
7,Culpeper District,002,Albemarle County,2,Rural Principal Arterial - Other,,,              ,,,,,,,272,184,0.40%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,184,0.12%,,
7,Culpeper District,002,Albemarle County,6,Rural Minor Arterial,,,              ,,,,,,,373,495,0.54%,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,495,0.17%,,
7,Culpeper District,002,Albemarle County,7,Rural Major Collector,,,              ,253,854,0.63%,0.11%,,,,156,297,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,151,0.18%,,
7,Culpeper District,002,Albemarle County,8,Rural Minor Collector,,,              ,22,677,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,677,0.01%,,
7,Culpeper District,002,Albemarle County,9,Rural Local System,,,              ,217,814,0.54%,0.10%,,,,1,024,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,837,0.10%,,
7,Culpeper District,002,Albemarle County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,330,468,0.50%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,468,0.15%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,171,575,0.25%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,575,0.08%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,,,              ,,,,,,,528,019,0.77%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,019,0.23%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,,,              ,128,814,0.32%,0.06%,,,,85,204,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,018,0.10%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,,,              ,134,712,0.33%,0.06%,,,,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,712,0.06%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,,,              ,122,411,0.30%,0.05%,,,,9,232,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,643,0.06%,,
7,Culpeper District,002,Albemarle County Total:,,,,,,880,282,2.19%,0.39%,,,,1,597,030,2.32%,0.71%,,,,1,134,022,1.71%,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,611,334,1.60%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,,,              ,,,,,,,510,069,0.74%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,069,0.23%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,,,              ,,,,,,,347,249,0.50%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,249,0.15%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,,,              ,108,536,0.27%,0.05%,,,,23,189,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,725,0.06%,,
