666496, 128,08041,     ,128-8041,10th St,128,City of Roanoke,128,City of Roanoke,0.84,US 460 Orange Ave,I-581 Overpass,11000,G,96%,0%,1%,1%,1%,0%,F,0.0841,F,0.5191,12000,G,2008,,,,,,,,,,,,,,,
666494, 128,08041,     ,128-8041,10th St,128,City of Roanoke,128,City of Roanoke,0.56,I-581 Overpass,Williamson Rd,8200,G,96%,0%,1%,1%,1%,0%,F,0.0888,F,0.5478,8800,G,2008,,,,,,,,,,,,,,,
666825, 128,08042,     ,128-8042,Rutrough Rd,128,City of Roanoke,128,City of Roanoke,0.57,SR 116 Mt Pleasant Blvd,ECL Roanoke,1500,G,96%,0%,1%,1%,1%,0%,F,0.1007,F,0.6707,1600,G,2008,,,,,,,,,,,,,,,
666804, 128,08045,     ,128-8045,Boulevard St,128,City of Roanoke,128,City of Roanoke,0.16,Patterson Ave,Salem Ave,9500,G,96%,0%,1%,1%,1%,0%,F,0.0851,F,0.5123,10000,G,2008,,,,,,,,,,,,,,,
666805, 128,08045,     ,128-8045,Boulevard St,128,City of Roanoke,128,City of Roanoke,0.25,Salem Ave,Baker Ave,12000,G,96%,0%,1%,1%,1%,0%,F,0.0845,F,0.5144,13000,G,2008,,,,,,,,,,,,,,,
666806, 128,08045,     ,128-8045,24th St,128,City of Roanoke,128,City of Roanoke,0.41,Baker Ave,Melrose Ave,11000,G,96%,0%,1%,1%,1%,0%,F,0.0875,F,0.5402,11000,G,2008,,,,,,,,,,,,,,,
666529, 128,08048,     ,128-8048,Riverdale Rd,128,City of Roanoke,128,City of Roanoke,0.78,Bennington St,ECL Roanoke,1600,G,96%,0%,1%,1%,1%,0%,F,0.1005,F,0.6563,1700,G,2008,,,,,,,,,,,,,,,
666485, 128,08050,     ,128-8050,Gus Nicks Blvd,128,City of Roanoke,128,City of Roanoke,0.70,Orange Ave,SCL Roanoke,17000,G,96%,0%,1%,1%,1%,0%,C,0.0900,F,0.6540,18000,G,2008,,,,,,,,,,,,,,,
666532, 128,08053,     ,128-8053,Burwell St,128,City of Roanoke,128,City of Roanoke,0.35,Orange Ave,Liberty Rd,6200,G,96%,0%,1%,1%,1%,0%,F,0.0948,F,0.6496,6600,G,2008,,,,,,,,,,,,,,,
666466, 128,08053,     ,128-8053,Liberty Rd,128,City of Roanoke,128,City of Roanoke,0.74,Burrell St,Williamson Rd,4800,G,98%,0%,1%,0%,0%,0%,C,0.0924,F,0.6224,5200,G,2008,,,,,,,,,,,,,,,
666524, 128,08053,     ,128-8053,Liberty Rd,128,City of Roanoke,128,City of Roanoke,0.40,Williamson Rd,Plantation Rd,3400,G,98%,0%,1%,0%,0%,0%,F,0.0922,F,0.5991,3700,G,2008,,,,,,,,,,,,,,,
666523, 128,08055,     ,128-8055,King St,128,City of Roanoke,128,City of Roanoke,1.46,Gus Nicks Blvd,US 460 Orange Ave,12000,G,98%,0%,1%,0%,0%,0%,F,0.1016,F,0.5021,13000,G,2008,,,,,,,,,,,,,,,
781763, 128,08057,     ,128-8057,Westside Blvd,128,City of Roanoke,128,City of Roanoke,0.65,128-8008 Salem Tpke,US 460 Melrose Ave,3600,G,99%,0%,1%,0%,0%,0%,F,0.0958,F,0.5518,3900,G,2008,,,,,,,,,,,,,,,
787604, 128,08057,     ,128-8057,Westside Blvd,128,City of Roanoke,128,City of Roanoke,0.54,US 460 Melrose Ave,SR 101 Hershberger Rd,5800,G,99%,0%,1%,0%,0%,0%,C,0.0908,F,0.5445,6200,G,2008,,,,,,,,,,,,,,,
666829, 128,00000,     ,128-0,128-8008 Salem Trnpk,128,City of Roanoke,128,City of Roanoke,0.00,SR 117 Peters Creek Rd,36th St,6800,G,,,,,,,X,0.0854,F,0.5533,6800,G,2008,,,,,,,,,,,,,,,
566019, 128,00000,     ,128-0,17th St,128,City of Roanoke,128,City of Roanoke,0.00,Centre Ave,Loudon Ave,200,G,,,,,,,X,0.1045,F,0.5000,210,G,2008,,,,,,,,,,,,,,,
566035, 128,00000,     ,128-0,18th St,128,City of Roanoke,128,City of Roanoke,0.00,Edgerton Ave,Riverdale Rd,100,G,,,,,,,X,0.1667,F,0.6000,110,G,2008,,,,,,,,,,,,,,,
566017, 128,00000,     ,128-0,19th St,128,City of Roanoke,128,City of Roanoke,0.00,Orange Ave,Hanover Ave,1900,G,,,,,,,X,0.0811,F,0.5573,2100,G,2008,,,,,,,,,,,,,,,
566018, 128,00000,     ,128-0,25th St,128,City of Roanoke,128,City of Roanoke,0.00,Baker Ave,Centre Ave,1000,G,,,,,,,X,0.1035,F,0.0000,1100,G,2008,,,,,,,,,,,,,,,
566031, 128,00000,     ,128-0,7th St,128,City of Roanoke,128,City of Roanoke,0.00,Dale Ave,Stewart Ave,540,G,,,,,,,X,0.0915,F,0.6571,580,G,2008,,,,,,,,,,,,,,,
566040, 128,00000,     ,128-0,Avenham Ave,128,City of Roanoke,128,City of Roanoke,0.00,White Oak Rd,Clydesdale St,5700,G,,,,,,,X,0.0791,F,0.0000,6100,G,2008,,,,,,,,,,,,,,,
566030, 128,00000,     ,128-0,Barnhill Ln,128,City of Roanoke,128,City of Roanoke,0.00,Windsor Rd,Grandin Rd,110,G,,,,,,,X,0.1394,F,0.0000,120,G,2008,,,,,,,,,,,,,,,
566024, 128,00000,     ,128-0,Dunkirk Ave,128,City of Roanoke,128,City of Roanoke,0.00,Clyde St,Cline St,1500,G,,,,,,,X,0.1560,F,0.0000,1700,G,2008,,,,,,,,,,,,,,,
566008, 128,00000,     ,128-0,Fairhope Rd,128,City of Roanoke,128,City of Roanoke,0.00,Cove Rd,Appleton Ave,1800,G,,,,,,,X,0.0968,F,0.5294,1900,G,2008,,,,,,,,,,,,,,,
566053, 128,00000,     ,128-0,Fauquier St,128,City of Roanoke,128,City of Roanoke,0.00,Memorial Ave,Denniston Ave,2400,G,,,,,,,X,0.0737,F,0.0000,2600,G,2008,,,,,,,,,,,,,,,
566016, 128,00000,     ,128-0,Forest Park Blvd,128,City of Roanoke,128,City of Roanoke,0.00,Olive Ave,Alder St,1700,G,,,,,,,X,0.0946,F,0.5891,1800,G,2008,,,,,,,,,,,,,,,
566013, 128,00000,     ,128-0,Fugate Rd,128,City of Roanoke,128,City of Roanoke,0.00,Collingwood St,Luray St,1000,G,,,,,,,X,0.1076,F,0.0000,1100,G,2008,,,,,,,,,,,,,,,
566033, 128,00000,     ,128-0,Greenbrier Ave,128,City of Roanoke,128,City of Roanoke,0.00,Kenwood Blvd,19th St,150,G,,,,,,,X,0.0909,F,0.0000,170,G,2008,,,,,,,,,,,,,,,
566003, 128,00000,     ,128-0,Hazelridge Rd,128,City of Roanoke,128,City of Roanoke,0.00,Hershberger Rd,Vincient Ave,370,G,,,,,,,X,0.1007,F,0.0000,400,G,2008,,,,,,,,,,,,,,,
566038, 128,00000,     ,128-0,Heritage Rd,128,City of Roanoke,128,City of Roanoke,0.00,Dogwood Ln S,Dogwood La N,270,G,,,,,,,X,0.0995,F,0.0000,290,G,2008,,,,,,,,,,,,,,,
566002, 128,00000,     ,128-0,Hildebrand Rd,128,City of Roanoke,128,City of Roanoke,0.00,Hershberger Rd,Whitney Ave,1700,G,,,,,,,X,0.1039,F,0.0000,1800,G,2008,,,,,,,,,,,,,,,
566045, 128,00000,     ,128-0,Hillview Ave,128,City of Roanoke,128,City of Roanoke,0.00,Troxell Rd,Ventnor Rd,180,G,,,,,,,X,0.2692,F,0.0000,200,G,2008,,,,,,,,,,,,,,,
566060, 128,00000,     ,128-0,I-581 North and South,128,City of Roanoke,080,Roanoke County,0.00,Ramp from I-581 N to Elm Ave,Ramp from Elm Ave to I-581 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
566029, 128,00000,     ,128-0,Langdon Rd,128,City of Roanoke,128,City of Roanoke,0.00,Lansing Dr,Fairway Dr,190,G,,,,,,,X,0.0969,F,0.0000,200,G,2008,,,,,,,,,,,,,,,
566015, 128,00000,     ,128-0,Liberty Rd,128,City of Roanoke,128,City of Roanoke,0.00,Hollins Rd,Norton Ave,200,G,,,,,,,X,0.1092,F,0.0000,220,G,2008,,,,,,,,,,,,,,,
566005, 128,00000,     ,128-0,Maplelawn Ave,128,City of Roanoke,128,City of Roanoke,0.00,Oakland Ave,Link St,270,G,,,,,,,X,0.1039,F,0.0000,290,G,2008,,,,,,,,,,,,,,,
566021, 128,00000,     ,128-0,Meadow Run Dr,128,City of Roanoke,128,City of Roanoke,0.00,Brook Run Dr,Spring Tree Dr,140,G,,,,,,,X,0.1040,F,0.0000,150,G,2008,,,,,,,,,,,,,,,
566007, 128,00000,     ,128-0,Meadowbrook Rd,128,City of Roanoke,128,City of Roanoke,0.00,Northwood Dr,Sloan Rd,660,G,,,,,,,X,0.0863,F,0.0000,710,G,2008,,,,,,,,,,,,,,,
566023, 128,00000,     ,128-0,Mecca St,128,City of Roanoke,128,City of Roanoke,0.00,King St,Belle Ave,1100,G,,,,,,,X,0.1241,F,0.7090,1200,G,2008,,,,,,,,,,,,,,,
566043, 128,00000,     ,128-0,Melcher St,128,City of Roanoke,128,City of Roanoke,0.00,Yellow Mt Rd,Carico Ave,150,G,,,,,,,X,0.1246,F,0.0000,160,G,2008,,,,,,,,,,,,,,,
566010, 128,00000,     ,128-0,Monroe St,128,City of Roanoke,128,City of Roanoke,0.00,Vermont Ave,Maine Ave,570,G,,,,,,,X,0.0884,F,0.0000,610,G,2008,,,,,,,,,,,,,,,
566012, 128,00000,     ,128-0,Monterey Rd,128,City of Roanoke,128,City of Roanoke,0.00,Old Mountain Rd,Dead End,500,G,,,,,,,X,0.0994,F,0.0000,530,G,2008,,,,,,,,,,,,,,,
566032, 128,00000,     ,128-0,Montrose Ave,128,City of Roanoke,128,City of Roanoke,0.00,Morningside St,11th Half St,840,G,,,,,,,X,0.1206,F,0.0000,910,G,2008,,,,,,,,,,,,,,,
792609, 128,00000,     ,128-0,Municipal Airport Entrance,128,City of Roanoke,128,City of Roanoke,0.00,Aviation Dr,Airport,4200,G,,,,,,,X,0.0916,F,0.5581,4200,G,2008,,,,,,,,,,,,,,,
566004, 128,00000,     ,128-0,Oaklawn Ave,128,City of Roanoke,128,City of Roanoke,0.00,Winsloe Dr,Hazelridge Rd,240,G,,,,,,,X,0.1015,F,0.0000,260,G,2008,,,,,,,,,,,,,,,
566036, 128,00000,     ,128-0,Persinger Rd,128,City of Roanoke,128,City of Roanoke,0.00,Colonial Ave,Bluefield Blvd,1700,G,,,,,,,X,0.0863,F,0.6562,1800,G,2008,,,,,,,,,,,,,,,
566006, 128,00000,     ,128-0,Portland  Ave,128,City of Roanoke,128,City of Roanoke,0.00,Cove Rd,Oleva St,620,G,,,,,,,X,0.1016,F,0.5278,670,G,2008,,,,,,,,,,,,,,,
566041, 128,00000,     ,128-0,Ray Rd,128,City of Roanoke,128,City of Roanoke,0.00,New Spring Branch Rd,Dead End,130,G,,,,,,,X,0.0915,F,0.0000,140,G,2008,,,,,,,,,,,,,,,
566009, 128,00000,     ,128-0,Renfro Blvd,128,City of Roanoke,128,City of Roanoke,0.00,Gun Club Rd,Pilot St,110,G,,,,,,,X,0.1157,F,0.0000,120,G,2008,,,,,,,,,,,,,,,
566042, 128,00000,     ,128-0,Reynolds Rd,128,City of Roanoke,128,City of Roanoke,0.00,Mabry Ave,ECL Roanoke,910,G,,,,,,,X,0.1084,F,0.0000,980,G,2008,,,,,,,,,,,,,,,
566022, 128,00000,     ,128-0,Richard  Ave,128,City of Roanoke,128,City of Roanoke,0.00,Cannaday Rd,Mecca St,1100,G,,,,,,,X,0.1048,F,0.5172,1200,G,2008,,,,,,,,,,,,,,,
566014, 128,00000,     ,128-0,Ridgefield St,128,City of Roanoke,128,City of Roanoke,0.00,Mississippi Ave,Norton Ave,170,G,,,,,,,X,0.1141,F,0.7907,180,G,2008,,,,,,,,,,,,,,,
566026, 128,00000,     ,128-0,Roanoke Ave,128,City of Roanoke,128,City of Roanoke,0.00,Burks St,Byrne St,860,G,,,,,,,X,0.0952,F,0.0000,920,G,2008,,,,,,,,,,,,,,,
566020, 128,00000,     ,128-0,Salem Ave,128,City of Roanoke,128,City of Roanoke,0.00,19Th St,20Th St,2900,G,,,,,,,X,0.1189,F,0.0000,3100,G,2008,,,,,,,,,,,,,,,
566037, 128,00000,     ,128-0,Sweetbrier Ave,128,City of Roanoke,128,City of Roanoke,0.00,Rosewood Ave,Clifford St,80,G,,,,,,,X,0.1250,F,0.0000,80,G,2008,,,,,,,,,,,,,,,
566028, 128,00000,     ,128-0,Valentine Ave,128,City of Roanoke,128,City of Roanoke,0.00,Deyerle Rd,Knollwood Rd,210,G,,,,,,,X,0.1151,F,0.7818,230,G,2008,,,,,,,,,,,,,,,
566000, 128,00000,     ,128-0,Valley View Blvd NW,128,City of Roanoke,128,City of Roanoke,0.00,Ring Rd,Valley View Blvd NW,12000,F,,,,,,,X,0.0913,F,0.0000,12000,F,2008,,,,,,,,,,,,,,,
566058, 128,00000,     ,128-0,Valley View Blvd NW,128,City of Roanoke,128,City of Roanoke,0.00,Valley View Blvd NW,Valley View Blvd NW,14000,F,,,,,,,X,0.1114,F,0.0000,14000,F,2008,,,,,,,,,,,,,,,
566059, 128,00000,     ,128-0,Valley View Blvd NW,128,City of Roanoke,128,City of Roanoke,0.00,Valley View Blvd NW,I-581,16000,F,,,,,,,X,0.0878,F,0.0000,16000,F,2008,,,,,,,,,,,,,,,
566044, 128,00000,     ,128-0,Ventnor Rd,128,City of Roanoke,128,City of Roanoke,0.00,Eanes Rd,Hillview Ave,430,G,,,,,,,X,0.1148,F,0.0000,460,G,2008,,,,,,,,,,,,,,,
566025, 128,00000,     ,128-0,Vinyard  Ave,128,City of Roanoke,128,City of Roanoke,0.00,Omar Ave,Atherly St,10,G,,,,,,,X,0.3333,F,1.0000,10,G,2008,,,,,,,,,,,,,,,
566011, 128,00000,     ,128-0,Virginia Ave,128,City of Roanoke,128,City of Roanoke,0.00,Comer St,Dead End,20,G,,,,,,,X,0.3404,F,0.0000,20,G,2008,,,,,,,,,,,,,,,
566001, 128,00000,     ,128-0,Whitney Ave,128,City of Roanoke,128,City of Roanoke,0.00,Woodbury St,Hubert Rd,530,G,,,,,,,X,0.1164,F,0.0000,570,G,2008,,,,,,,,,,,,,,,
566039, 128,00000,     ,128-0,Willow Oak Dr,128,City of Roanoke,128,City of Roanoke,0.00,Winterberry Lane,Willow Oak Circle,160,G,,,,,,,X,0.1210,F,0.5238,170,G,2008,,,,,,,,,,,,,,,
566027, 128,00000,     ,128-0,Windsor Ave,128,City of Roanoke,128,City of Roanoke,0.00,Edgewood St,Derwent Dr,610,G,,,,,,,X,0.1059,F,0.0000,660,G,2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
