795461,  07,00915,     ,07-915,Memorial St,007,Augusta County,007,Augusta County,0.13,"US 11 S, Lee Highway",Confederate St,170,N,,,,,,,X,,,,0,N,06/04/2007,,,,,,,,,,,,,,,
704841,  07,00915,     ,07-915,Confederate St,007,Augusta County,007,Augusta County,0.41,Memorial St,"US 11 N, Lee Highway",170,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
704842,  07,00916,     ,07-916,View Dr,007,Augusta County,007,Augusta County,0.15,Dead End,07-1535 Greenbriar Lane,140,R,,,,,,,X,,,,,,03/23/2004,,,,,,,,,,,,,,,
704843,  07,00916,     ,07-916,View Dr,007,Augusta County,007,Augusta County,0.09,07-1535 Greenbriar Lane,07-610 Howardsville Tpke,410,R,,,,,,,X,,,,,,03/23/2004,,,,,,,,,,,,,,,
704844,  07,00917,     ,07-917,Old B & O Rd,007,Augusta County,007,Augusta County,1.59,Rockbridge County Line,07-620,190,R,,,,,,,X,,,,,,06/01/2004,,,,,,,,,,,,,,,
704845,  07,00918,     ,07-918,McCormick Farm Circle,007,Augusta County,007,Augusta County,0.22,Rockbridge County Line,07-937; Steeles Lane,40,R,,,,,,,X,,,,,,06/21/2007,,,,,,,,,,,,,,,
704846,  07,00918,     ,07-918,Steeles Lane,007,Augusta County,007,Augusta County,0.59,07-937 McCormick Farm Circle,Dead End,30,R,,,,,,,X,,,,,,06/21/2007,,,,,,,,,,,,,,,
704847,  07,00919,     ,07-919,Old Providence Rd,007,Augusta County,007,Augusta County,1.20,Rockbridge County Line,"07-620 S, Newport Rd",450,R,,,,,,,X,,,,,,06/21/2007,,,,,,,,,,,,,,,
704848,  07,00919,     ,07-919,Old Providence Rd,007,Augusta County,007,Augusta County,3.20,"07-620 N, Newport Rd",07-675 Broad Head School,540,R,,,,,,,X,,,,,,06/01/2004,,,,,,,,,,,,,,,
704849,  07,00920,     ,07-920,Oak Hill Lane,007,Augusta County,007,Augusta County,0.15,Dead End,SR 252,30,R,,,,,,,X,,,,,,06/12/2007,,,,,,,,,,,,,,,
704850,  07,00922,     ,07-922,Hearthstone Lane,007,Augusta County,007,Augusta County,0.23,07-730,Dead End,20,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
704851,  07,00923,     ,07-923,Hildebbrand Circle,007,Augusta County,007,Augusta County,0.78,07-792 SOUTH,07-792 NORTH,40,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704852,  07,00924,     ,07-924,McCue Lane,007,Augusta County,007,Augusta County,0.07,Dead End,07-616,40,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
704853,  07,00925,     ,07-925,James Crawford Lane,007,Augusta County,007,Augusta County,0.30,US 11 Lee Highway,Dead End,45,R,,,,,,,X,,,,,,04/21/2004,,,,,,,,,,,,,,,
704854,  07,00926,     ,07-926,River Bend Rd,007,Augusta County,007,Augusta County,1.58,07-616,07-777,40,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
704855,  07,00927,     ,07-927,Pine Top Rd,007,Augusta County,007,Augusta County,0.20,Dead End,07-742,30,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704856,  07,00927,     ,07-927,Pine Top Rd,007,Augusta County,007,Augusta County,0.90,07-742,07-616,170,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
704857,  07,00928,     ,07-928,Weller Pond Lane,007,Augusta County,007,Augusta County,0.42,US 11 Lee Highway,Dead End,60,R,,,,,,,X,,,,,,05/08/2007,,,,,,,,,,,,,,,
704858,  07,00929,     ,07-929,Annex Rd,007,Augusta County,007,Augusta County,0.23,SR 254 New Hope Rd,SR 275,20,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704859,  07,00930,     ,07-930,Old Va Lane,007,Augusta County,007,Augusta County,0.07,Dead End,07-790,20,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704860,  07,00931,     ,07-931,Lewis Crossing Lane,007,Augusta County,007,Augusta County,0.13,07-790,Dead End,8,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704861,  07,00932,     ,07-932,Baker Lane,007,Augusta County,007,Augusta County,0.11,Dead End,0.11 MN Dead End,10,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704862,  07,00932,     ,07-932,Baker Lane,007,Augusta County,007,Augusta County,0.23,0.11 MN Dead End,SR 275,220,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704863,  07,00933,     ,07-933,Conner Rd,007,Augusta County,007,Augusta County,0.16,US 340 Stuarts Draft Hwy,Dead End,130,R,,,,,,,X,,,,,,03/23/2004,,,,,,,,,,,,,,,
704864,  07,00935,     ,07-935,Expo Rd,007,Augusta County,007,Augusta County,0.73,SR 285; 07-608,Dead End,3600,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704865,  07,00936,     ,07-936,Natural Chimneys Lane,007,Augusta County,007,Augusta County,0.50,07-731,Dead End,80,R,,,,,,,X,,,,,,05/04/2004,,,,,,,,,,,,,,,
704866,  07,00937,     ,07-937,McCormick Farm Cir,007,Augusta County,007,Augusta County,0.11,Rockbridge County Line,07-918,110,R,,,,,,,X,,,,,,06/21/2007,,,,,,,,,,,,,,,
704867,  07,00938,     ,07-938,Brown Ridge Lane,007,Augusta County,007,Augusta County,0.75,07-684 Little River Rd,Dead End,70,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
782038,  07,00940,     ,07-940, ,007,Augusta County,007,Augusta County,0.16,US 11 Lee Highway,07-941,2800,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
782039,  07,00941,     ,07-941, ,007,Augusta County,007,Augusta County,0.22,Dead End,07-940,1500,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
704868,  07,00945,     ,07-945,Lucas Rd,007,Augusta County,007,Augusta County,0.12,07-935 Expo Road,Cul-de-Sac,230,R,,,,,,,X,,,,,,04/10/2007,,,,,,,,,,,,,,,
704869,  07,00950,     ,07-950,Mike's Knob Lane,007,Augusta County,007,Augusta County,0.61,Dead End,07-622 Calf Mountain Rd,220,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
704870,  07,00955,     ,07-955,Craun Loop Rd,007,Augusta County,007,Augusta County,0.14,07-646 WEST,07-646 EAST,30,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
704871,  07,00970,     ,07-970,Hall School Rd,007,Augusta County,007,Augusta County,0.54,07-635,07-971 Lipscomb Road,800,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
704872,  07,00970,     ,07-970,Hall School Rd,007,Augusta County,007,Augusta County,1.20,07-971 Lipscomb Road,07-632 Shalom Road,520,R,,,,,,,X,,,,,,03/23/2004,,,,,,,,,,,,,,,
704873,  07,00971,     ,07-971,Lipscomb Rd,007,Augusta County,007,Augusta County,1.54,07-970 Hall School Road,07-624,230,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
704874,  07,00992,     ,07-992,Nucker Rd,007,Augusta County,007,Augusta County,0.35,FR-223,07-994,70,R,,,,,,,X,,,,,,05/08/2007,,,,,,,,,,,,,,,
704875,  07,00992,     ,07-992,Nucker Rd,007,Augusta County,007,Augusta County,0.40,07-993 Greenhouse Road,Rockingham County Line,180,R,,,,,,,X,,,,,,04/21/2004,,,,,,,,,,,,,,,
704876,  07,00993,     ,07-993,Greenhouse Rd,007,Augusta County,007,Augusta County,0.07,07-994,07-992 Nucker Road,560,R,,,,,,,X,,,,,,05/08/2007,,,,,,,,,,,,,,,
704877,  07,00993,     ,07-993,Greenhouse Rd,007,Augusta County,007,Augusta County,0.05,07-992 Nucker Road,Rockingham County Line,290,R,,,,,,,X,,,,,,04/21/2004,,,,,,,,,,,,,,,
404897,  07,00994,     ,07-994,Dices Spring Rd,007,Augusta County,007,Augusta County,1.25,US 11 Lee Highway,07-768; Samuel Bears Rd,600,G,96%,0%,3%,1%,1%,0%,C,0.1156,F,0.6667,630,G,2009,,,,,,,,,,,,,,,
704878,  07,00994,     ,07-994,Samuel Bears Rd,007,Augusta County,007,Augusta County,0.40,07-768 Dices Spring Rd,Rockingham County Line,60,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
704879,  07,00996,     ,07-996,Chapel Hill Lane,007,Augusta County,007,Augusta County,0.15,SR 276 Keezletown Road,0.15 ME SR 276,160,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
704880,  07,00996,     ,07-996,Chapel Hill Lane,007,Augusta County,007,Augusta County,0.96,0.15 ME SR 276,07-773,60,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
704881,  07,00996,     ,07-996,Chapel Hill Lane,007,Augusta County,007,Augusta County,0.70,07-773,07-669 EAST,60,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
704882,  07,00996,     ,07-996,Chapel Hill Lane,007,Augusta County,007,Augusta County,1.00,07-669 EAST,07-772,40,R,,,,,,,X,,,,,,05/01/2007,,,,,,,,,,,,,,,
704883,  07,00996,     ,07-996,Chapel Hill Lane,007,Augusta County,007,Augusta County,0.10,07-772,Dead End,20,R,,,,,,,X,,,,,,05/01/2007,,,,,,,,,,,,,,,
704884,  07,01001,     ,07-1001,Kingsbury Lane,007,Augusta County,007,Augusta County,0.08,US 250,07-1002 Lancaster Blvd,220,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704885,  07,01001,     ,07-1001,Kingsbury Lane,007,Augusta County,007,Augusta County,0.44,07-1002 Lancaster Blvd,07-640,120,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704886,  07,01002,     ,07-1002,Lancaster Blvd,007,Augusta County,007,Augusta County,0.08,07-1001 Kingsbury Lane,07-1003 Avon Avenue,90,R,,,,,,,X,,,,,,03/22/2001,,,,,,,,,,,,,,,
704887,  07,01002,     ,07-1002,Lancaster Blvd,007,Augusta County,007,Augusta County,0.07,07-1003 Avon Avenue,07-640,140,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704888,  07,01003,     ,07-1003,Avon Avenue,007,Augusta County,007,Augusta County,0.10,07-1002 Lancaster Blvd,07-1004 Essex Lane,120,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704889,  07,01003,     ,07-1003,Avon Avenue,007,Augusta County,007,Augusta County,0.05,07-1004 Essex Lane,Dead End,110,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704890,  07,01004,     ,07-1004,Essex Lane,007,Augusta County,007,Augusta County,0.07,07-640,07-1003 Avon Avenue,50,R,,,,,,,X,,,,,,03/22/2001,,,,,,,,,,,,,,,
704891,  07,01005,     ,07-1005,Chandelle Blvd,007,Augusta County,007,Augusta County,0.09,07-1006 Aero Drive,07-1011 Overlook Road,70,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704892,  07,01005,     ,07-1005,Chandelle Blvd,007,Augusta County,007,Augusta County,0.05,07-1011 Overlook Road,07-1010 Westover Drive,60,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704893,  07,01005,     ,07-1005,Chandelle Blvd,007,Augusta County,007,Augusta County,0.08,07-1010 Westover Drive,US 250,140,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704894,  07,01006,     ,07-1006,Aero Dr,007,Augusta County,007,Augusta County,0.54,Dead End,07-1005 Chandelle Blvd,990,R,,,,,,,X,,,,,,03/25/2004,,,,,,,,,,,,,,,
704895,  07,01006,     ,07-1006,Aero Dr,007,Augusta County,007,Augusta County,0.10,07-1005 Chandelle Blvd,US 250,1000,R,,,,,,,X,,,,,,03/25/2004,,,,,,,,,,,,,,,
704896,  07,01007,     ,07-1007,Stoneridge Dr,007,Augusta County,007,Augusta County,0.12,Cul-de-Sac,US 250 Main St,730,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704897,  07,01008,     ,07-1008,Beverley Court,007,Augusta County,007,Augusta County,0.10,07-1001 Kingsbury Lane,Cul-de-Sac,70,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704898,  07,01009,     ,07-1009,Bridgeport Dr,007,Augusta County,007,Augusta County,0.06,07-1006 Aero Drive,07-1018 Lindburgh Drive,420,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
788189,  07,01009,     ,07-1009,Bridgeport Dr,007,Augusta County,007,Augusta County,0.16,07-1018 Lindburgh Drive,Dead End,470,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704899,  07,01010,     ,07-1010,Westover Dr,007,Augusta County,007,Augusta County,0.06,Cul-de-Sac,07-1012 Benton Road,60,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
704900,  07,01010,     ,07-1010,Westover Dr,007,Augusta County,007,Augusta County,0.13,07-1012 Benton Road,07-1005 Chandelle Blvd,140,R,,,,,,,X,,,,,,04/06/2001,,,,,,,,,,,,,,,
704901,  07,01011,     ,07-1011,Overlook Rd,007,Augusta County,007,Augusta County,0.08,07-1012 Benton Road,07-1005 Chandelle Blvd,70,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704902,  07,01012,     ,07-1012,Benton Rd,007,Augusta County,007,Augusta County,0.10,07-1010 Westover Drive,07-1011 Overlook Road,30,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704903,  07,01013,     ,07-1013,Mermitage Estates Rd,007,Augusta County,007,Augusta County,0.30,Cul-de-Sac,07-796,120,R,,,,,,,X,,,,,,04/06/2004,,,,,,,,,,,,,,,
704904,  07,01015,     ,07-1015,Village Dr,007,Augusta County,007,Augusta County,0.27,WCL Waynesboro,Dead End,300,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704905,  07,01016,     ,07-1016,Boyington Blvd,007,Augusta County,007,Augusta County,0.21,Cul-de-Sac,07-1019 Amelia Drive,180,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
704906,  07,01016,     ,07-1016,Boyington Blvd,007,Augusta County,007,Augusta County,0.15,07-1019 Amelia Drive,Dead End,350,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704907,  07,01017,     ,07-1017, ,007,Augusta County,007,Augusta County,0.02,Cul-de-Sac,WCL Waynesboro,30,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704908,  07,01018,     ,07-1018,Lindburgh Dr,007,Augusta County,007,Augusta County,0.14,Dead End,07-1019 Amelia Drive,160,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
704909,  07,01018,     ,07-1018,Lindburgh Dr,007,Augusta County,007,Augusta County,0.08,07-1019 Amelia Drive,07-1009 Bridgeport Drive,370,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704910,  07,01019,     ,07-1019,Amelia Dr,007,Augusta County,007,Augusta County,0.21,07-1018 Lindburgh Drive,07-1016,210,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704911,  07,01020,     ,07-1020,Yorkshire Ave,007,Augusta County,007,Augusta County,0.03,NCL Waynesboro,07-1022 Berkley Drive,430,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704912,  07,01020,     ,07-1020,Yorkshire Ave,007,Augusta County,007,Augusta County,0.06,07-1022 Berkley Drive,07-1024 Wellington Place,390,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704913,  07,01020,     ,07-1020,Yorkshire Ave,007,Augusta County,007,Augusta County,0.11,07-1024 Wellington Place,07-1025 Nicolson Drive,310,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704914,  07,01020,     ,07-1020,Yorkshire Ave,007,Augusta County,007,Augusta County,0.04,07-1025 Nicolson Drive,Cul-de-Sac,70,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704915,  07,01021,     ,07-1021,Lambert Lane,007,Augusta County,007,Augusta County,0.50,US 250,Dead End,60,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
704916,  07,01022,     ,07-1022,Berkeley Dr,007,Augusta County,007,Augusta County,0.14,Cul-de-Sac,07-1023 Village Drive,130,R,,,,,,,X,,,,,,04/15/2001,,,,,,,,,,,,,,,
704917,  07,01022,     ,07-1022,Berkeley Dr,007,Augusta County,007,Augusta County,0.09,07-1023 Village Drive,07-1020,80,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704918,  07,01023,     ,07-1023,Village Dr,007,Augusta County,007,Augusta County,0.03,NCL Waynesboro,07-1022 Berkeley Drive,70,R,,,,,,,X,,,,,,1994,,,,,,,,,,,,,,,
704919,  07,01024,     ,07-1024,Wellington Place,007,Augusta County,007,Augusta County,0.10,Cul-de-Sac,07-1020 Yorkshire Ave,110,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704920,  07,01025,     ,07-1025,Nicolson Dr,007,Augusta County,007,Augusta County,0.12,07-1020,Cul-de-Sac,200,R,,,,,,,X,,,,,,04/05/2001,,,,,,,,,,,,,,,
704921,  07,01026,     ,07-1026,Windmere Dr,007,Augusta County,007,Augusta County,0.53,07-640,Cul-de-Sac,120,R,,,,,,,X,,,,,,03/25/2004,,,,,,,,,,,,,,,
704922,  07,01030,     ,07-1030,Trainum Dr,007,Augusta County,007,Augusta County,0.11,07-828 Cattle Scales Road,07-1031 Patrick Lane,110,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704923,  07,01030,     ,07-1030,Trainum Dr,007,Augusta County,007,Augusta County,0.05,07-1031 Patrick Lane,Dead End,30,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704924,  07,01031,     ,07-1031,Patrick Lane,007,Augusta County,007,Augusta County,0.11,07-1030 Trainum Drive,Cul-de-Sac,50,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
792697,  07,01033,     ,07-1033,Yeager Place,007,Augusta County,007,Augusta County,0.12,07-1018 Lindburgh Drive,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
792698,  07,01034,     ,07-1034,Langley Dr,007,Augusta County,007,Augusta County,0.19,07-1016 Boyington Blvd,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
704925,  07,01035,     ,07-1035,Meadow Lane,007,Augusta County,007,Augusta County,0.18,US 11 Lee Highway,07-1036 Foxberry Ct,240,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
704926,  07,01036,     ,07-1036,Foxberry Ct,007,Augusta County,007,Augusta County,0.12,Dead End,07-1035 Meadow Lane,130,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
704927,  07,01036,     ,07-1036,Foxberry Ct,007,Augusta County,007,Augusta County,0.06,07-1035 Meadow Lane,0.06 MN 07-1035,30,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
704928,  07,01040,     ,07-1040,Chinquapin Dr,007,Augusta County,007,Augusta County,1.89,SCL Waynesboro; FR-211,Cul-de-Sac,530,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
704929,  07,01043,     ,07-1043,Construction Lane,007,Augusta County,007,Augusta County,0.20,Cul-de-Sac,07-935 Expo Road,230,R,,,,,,,X,,,,,,03/23/2004,,,,,,,,,,,,,,,
704930,  07,01045,     ,07-1045,Fort River Rd,007,Augusta County,007,Augusta County,0.21,Dead End,07-781 Bald Rock Rd,110,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
704931,  07,01050,     ,07-1050,Nottingham Lane,007,Augusta County,007,Augusta County,0.12,US 250,07-1051 Ashleigh Drive,630,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
785877,  07,01050,     ,07-1050,Nottingham Lane,007,Augusta County,007,Augusta County,0.28,07-1051 Ashleigh Drive,07-1052 Christopher Court,210,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
785878,  07,01050,     ,07-1050,Nottingham Lane,007,Augusta County,007,Augusta County,0.12,07-1052 Christopher Court,Cul-de-Sac,130,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
704932,  07,01051,     ,07-1051,Ashleigh Dr,007,Augusta County,007,Augusta County,0.29,Cul-de-Sac,07-1050 Nottingham Lane,360,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
704933,  07,01052,     ,07-1052,Christopher Court,007,Augusta County,007,Augusta County,0.06,07-1050 Nottingham Lane,Cul-de-Sac,60,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
785976,  07,01053,     ,07-1053,Heather Brook Ln,007,Augusta County,007,Augusta County,0.10,07-1050 Nottingham Lane,Dead End,90,R,,,,,,,X,,,,,,07/23/2004,,,,,,,,,,,,,,,
785977,  07,01054,     ,07-1054,Hannah Circle,007,Augusta County,007,Augusta County,0.05,US 250,Dead End,310,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
796770,  07,01055,     ,07-1055, ,007,Augusta County,007,Augusta County,0.08,07-1068,07-1064 Bowmans Run Dr,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
704934,  07,01057,     ,07-1057,Sage Rd,007,Augusta County,007,Augusta County,0.27,07-612 Frog Pond Rd,Cul-de-Sac,110,R,,,,,,,X,,,,,,04/29/2004,,,,,,,,,,,,,,,
785582,  07,01059,     ,07-1059,Fairview Lane,007,Augusta County,007,Augusta County,0.17,Cul-de-Sac,07-1060 Belle Vista Dr,80,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
704935,  07,01060,     ,07-1060,Belle Vista Dr,007,Augusta County,007,Augusta County,0.32,07-720 Morris Mill Rd,07-1061 Woodmont Dr,220,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
785879,  07,01060,     ,07-1060,Belle Vista Dr,007,Augusta County,007,Augusta County,0.15,07-1061 Woodmont Dr,Cul-de-Sac,80,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
704936,  07,01061,     ,07-1061,Woodmont Dr,007,Augusta County,007,Augusta County,0.20,07-1060 Belle Vista Dr,Cul-de-Sac,80,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
782153,  07,01062,     ,07-1062,Galloping Hills Rd,007,Augusta County,007,Augusta County,0.13,07-720 Morris Mill Rd,Cul-de-Sac,30,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
783483,  07,01063,     ,07-1063,Grouse Ridge Rd,007,Augusta County,007,Augusta County,0.04,07-656; 07-1065,07-1064 Bowmans Run Drive,570,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
796434,  07,01064,     ,07-1064,Bowmans Run Dr,007,Augusta County,007,Augusta County,0.25,Cul-de-Sac,07-1063 Grouse Ridge Road,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
783484,  07,01064,     ,07-1064,Bowmans Run Dr,007,Augusta County,007,Augusta County,0.40,07-1063 Grouse Ridge Road,Dead End,350,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
704937,  07,01065,     ,07-1065,Cranberry Dr,007,Augusta County,007,Augusta County,0.85,Cul-de-Sac,07-656 Offliter Rd,470,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
704938,  07,01066,     ,07-1066,Sandy Court,007,Augusta County,007,Augusta County,0.10,07-1065 Cranberry Drive,Cul-de-Sac,40,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
704939,  07,01067,     ,07-1067,Foliage Circle,007,Augusta County,007,Augusta County,0.09,Cul-de-Sac,07-1065 Cranberry Drive,50,R,,,,,,,X,,,,,,04/19/2007,,,,,,,,,,,,,,,
795529,  07,01068,     ,07-1068, ,007,Augusta County,007,Augusta County,0.30,07-1064,07-1064 Bowmans Run Dr,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
795530,  07,01069,     ,07-1069, ,007,Augusta County,007,Augusta County,0.12,07-1064 Bowmans Run Dr,07-1068,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
704940,  07,01070,     ,07-1070,Brookmill Rd,007,Augusta County,007,Augusta County,0.15,Cul-de-Sac,07-1072 South River Drive,190,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
785880,  07,01070,     ,07-1070,Brookmill Rd,007,Augusta County,007,Augusta County,0.17,07-1072 South River Drive,07-633 Patton Farm Road,160,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704941,  07,01071,     ,07-1071,Carson Circle,007,Augusta County,007,Augusta County,0.06,07-1070 Brookmill Road,Cul-de-Sac,60,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
704942,  07,01072,     ,07-1072,South River Dr,007,Augusta County,007,Augusta County,0.13,07-633 Patton Farm Road,07-1074 Ashton Drive,590,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
704943,  07,01072,     ,07-1072,South River Dr,007,Augusta County,007,Augusta County,0.11,07-1074 Ashton Drive,07-634,760,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
704944,  07,01073,     ,07-1073,Kingston Court,007,Augusta County,007,Augusta County,0.04,07-1070 Brookmill Road,Cul-de-Sac,70,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
704945,  07,01074,     ,07-1074,Ashton Dr,007,Augusta County,007,Augusta County,0.13,07-1075 Cantron Lane,07-1072 South River Drive,120,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704946,  07,01075,     ,07-1075,Cantron Lane,007,Augusta County,007,Augusta County,0.06,Cul-de-Sac,07-1074 Ashton Drive,90,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704947,  07,01075,     ,07-1075,Cantron Lane,007,Augusta County,007,Augusta County,0.19,07-1074 Ashton Drive,07-1072 South River Drive,140,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
704948,  07,01075,     ,07-1075,Cantron Lane,007,Augusta County,007,Augusta County,0.10,07-1072 South River Drive,Dead End,90,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
782040,  07,01076,     ,07-1076,Correy Rd,007,Augusta County,007,Augusta County,0.06,07-634,07-1077 Auburn Court,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
782041,  07,01077,     ,07-1077,Auburn Court,007,Augusta County,007,Augusta County,0.04,Cul-de-Sac,07-1076 Correy Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796609,  07,01077,     ,07-1077,Auburn Court,007,Augusta County,007,Augusta County,0.05,07-1076 Correy Rd,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
783485,  07,01080,     ,07-1080,Pine Tree Lane,007,Augusta County,007,Augusta County,0.25,07-1085 Maple Leaf Dr,SR 254 Parkersburg Tpke,550,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
783486,  07,01081,     ,07-1081,Stanley St,007,Augusta County,007,Augusta County,0.13,07-1083 Misty Dawn Lane,SR 254 Parkersburg Tpke,120,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
783487,  07,01082,     ,07-1082,Village Green Dr,007,Augusta County,007,Augusta County,0.14,07-1083 Misty Dawn Lane,SR 254 Parkersburg Tpke,110,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
