754020,  60,00716,     ,60-716,Little Camp Rd,060,Montgomery County,060,Montgomery County,0.02,SR 8 Riner Rd,End Loop,70,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
754021,  60,00716,     ,60-716,Little Camp Rd,060,Montgomery County,060,Montgomery County,0.40,End Loop,Dead End,60,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
754022,  60,00717,     ,60-717,Old Sourwood,060,Montgomery County,060,Montgomery County,1.00,60-610,Dead End,180,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754023,  60,00718,     ,60-718, ,060,Montgomery County,060,Montgomery County,1.90,60-652 McCoy Rd,60-655 Long Shop Rd; Mt Zion Rd,860,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754024,  60,00719,     ,60-719,Switchback Rd,060,Montgomery County,060,Montgomery County,1.83,60-720 Spaulding Rd,60-659 Vickers Switch Rd,850,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754025,  60,00720,     ,60-720,Spaulding Rd,060,Montgomery County,060,Montgomery County,0.65,60-663 Walton Dr,60-719 Switchback Rd,960,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754026,  60,00720,     ,60-720,Spaulding Rd,060,Montgomery County,060,Montgomery County,2.29,60-719 Switchback Rd,2.29 ME 60-719 Switchback Rd,40,R,,,,,,,X,,,,,,12/07/2007,,,,,,,,,,,,,,,
754027,  60,00720,     ,60-720,Barringer Mountain Rd,060,Montgomery County,060,Montgomery County,0.26,2.29 ME 60-719 Switchback Rd,"US 11 W, Radford Rd",250,R,,,,,,,X,,,,,,12/07/2007,,,,,,,,,,,,,,,
754028,  60,00720,     ,60-720,Barringer Mountain Rd,060,Montgomery County,060,Montgomery County,0.45,"US 11 W, Radford Rd","US 11 E, Radford Rd",80,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754029,  60,00721,     ,60-721,Mash Run,060,Montgomery County,060,Montgomery County,0.38,Dead End,0.38 MS Dead End,200,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
754030,  60,00721,     ,60-721,Mash Run,060,Montgomery County,060,Montgomery County,0.04,0.38 MS Dead End,"60-655 Long Shop Rd, Mt Zion Rd",200,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
754031,  60,00722,     ,60-722,Lavender Rd,060,Montgomery County,060,Montgomery County,0.90,Dead End,60-639 Mt Pleasant Rd,30,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
403791,  60,00723,     ,60-723,Ellett Rd,060,Montgomery County,060,Montgomery County,0.19,NCL Christiansburg,60-644 Woodrow Rd,1600,G,96%,1%,2%,1%,0%,0%,F,0.1050,F,0.5570,1700,G,2009,,,,,,,,,,,,,,,
403792,  60,00723,     ,60-723,Ellett Rd,060,Montgomery County,060,Montgomery County,3.49,60-644 Woodrow Rd,60-603 S; Ellett Rd,860,G,96%,1%,2%,1%,0%,0%,C,0.1283,F,0.5039,900,G,2009,,,,,,,,,,,,,,,
403793,  60,00723,     ,60-723,Ellett Rd,060,Montgomery County,060,Montgomery County,0.10,60-603 S; Ellett Rd,60-603 N; Den Hill Rd,2800,G,96%,1%,2%,1%,0%,0%,F,0.1089,F,0.5168,2900,G,2009,,,,,,,,,,,,,,,
403794,  60,00723,     ,60-723,Lusters Gate Rd,060,Montgomery County,060,Montgomery County,0.88,60-603 N; Den Hill Rd,60-712 Taylor Hollow,1700,G,96%,1%,2%,1%,0%,0%,F,0.1041,F,0.5398,1800,G,2009,,,,,,,,,,,,,,,
403795,  60,00723,     ,60-723,Lusters Gate Rd,060,Montgomery County,060,Montgomery County,0.51,60-712 Taylor Hollow Rd,60-1250 Clubhouse Dr,1500,G,96%,1%,2%,1%,0%,0%,F,0.1032,F,0.5099,1500,G,2009,,,,,,,,,,,,,,,
403796,  60,00723,     ,60-723,Lusters Gate Rd,060,Montgomery County,060,Montgomery County,1.52,60-1250 Clubhouse Dr,60-1260 N; Woodland Hills Dr,1400,G,96%,1%,2%,1%,0%,0%,F,0.1048,F,0.5162,1500,G,2009,,,,,,,,,,,,,,,
403798,  60,00723,     ,60-723,Lusters Gate Rd,060,Montgomery County,060,Montgomery County,0.98,60-1260 N; Woodland Hills Dr,60-785 Harding Rd,1500,G,96%,1%,2%,1%,0%,0%,F,0.1104,F,0.5387,1600,G,2009,,,,,,,,,,,,,,,
754032,  60,00724,     ,60-724,Gate Rd,060,Montgomery County,060,Montgomery County,1.60,60-666 Mud Pike,60-604 Plum Creek Rd,70,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
754033,  60,00725,     ,60-725,Poverty Creek,060,Montgomery County,060,Montgomery County,0.92,"60-655 Long Shop Rd, Mt Zion Rd",Dead End,90,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
754034,  60,00726,     ,60-726,Goldrush Rd,060,Montgomery County,060,Montgomery County,1.90,60-615 Old Pike Rd,60-612 High Rock Hill Rd,20,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754035,  60,00727,     ,60-727, ,060,Montgomery County,060,Montgomery County,0.17,Dead End,"60-603, N Fork Rd",60,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
754036,  60,00728,     ,60-728,Basham Rd,060,Montgomery County,060,Montgomery County,0.70,Dead End,60-615 Old Pike Rd,110,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754037,  60,00729,     ,60-729, ,060,Montgomery County,060,Montgomery County,0.50,60-612 High Rock Hill Rd,0.50 MN 60-612 High Rock Hill Rd,220,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
754038,  60,00729,     ,60-729, ,060,Montgomery County,060,Montgomery County,0.50,0.50 MN 60-612 High Rock Hill Rd,Dead End,220,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
754039,  60,00730,     ,60-730, ,060,Montgomery County,060,Montgomery County,0.25,60-624,Dead End,100,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
754040,  60,00731,     ,60-731,Mill Lane,060,Montgomery County,060,Montgomery County,0.08,NCL Christiansburg,NCL Christiansburg,130,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
754041,  60,00732,     ,60-732, ,060,Montgomery County,060,Montgomery County,0.07,60-631,60-754,40,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
754042,  60,00733,     ,60-733, ,060,Montgomery County,060,Montgomery County,0.60,Dead End,60-657,230,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754043,  60,00734,     ,60-734, ,060,Montgomery County,060,Montgomery County,0.20,60-785 Catawba Rd,Dead End,70,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
754044,  60,00735,     ,60-735, ,060,Montgomery County,060,Montgomery County,0.38,60-652 McCoy Rd,60-652 McCoy Rd,50,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754045,  60,00736,     ,60-736, ,060,Montgomery County,060,Montgomery County,0.14,60-652 McCoy Rd,60-685 Prices Fork Rd,1300,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754046,  60,00737,     ,60-737, ,060,Montgomery County,060,Montgomery County,0.15,Dead End,0.15 MN Dead End,60,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754047,  60,00737,     ,60-737, ,060,Montgomery County,060,Montgomery County,0.23,0.15 MN Dead End,60-1279 Old Fort,280,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754048,  60,00737,     ,60-737, ,060,Montgomery County,060,Montgomery County,0.88,60-1279 Old Fort,60-685 Prices Fork Rd,2000,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754049,  60,00738,     ,60-738, ,060,Montgomery County,060,Montgomery County,0.23,60-763 Spring View Dr,60-739,590,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754050,  60,00738,     ,60-738, ,060,Montgomery County,060,Montgomery County,0.05,60-739,US 11,1100,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754051,  60,00739,     ,60-739, ,060,Montgomery County,060,Montgomery County,0.20,Dead End,60-738,320,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754052,  60,00740,     ,60-740,Wells St,060,Montgomery County,060,Montgomery County,0.27,60-626 Lafayette; Gardner,60-626 Lafayette,100,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754053,  60,00741,     ,60-741,Coles Rd,060,Montgomery County,060,Montgomery County,0.90,60-631,Dead End,210,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754054,  60,00742,     ,60-742, ,060,Montgomery County,060,Montgomery County,0.20,Dead End,0.20 ME Dead End,50,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
754055,  60,00742,     ,60-742, ,060,Montgomery County,060,Montgomery County,0.40,0.20 ME Dead End,0.60 ME Dead End,50,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
754056,  60,00742,     ,60-742,Archer Rd,060,Montgomery County,060,Montgomery County,0.02,0.60 ME Dead End,60-639,190,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
754057,  60,00743,     ,60-743,Hastings Rd,060,Montgomery County,060,Montgomery County,0.20,Dead End,0.20 MN Dead End,30,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
754058,  60,00743,     ,60-743,Hastings Rd,060,Montgomery County,060,Montgomery County,0.01,0.20 MN Dead End,60-639,70,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
754059,  60,00744,     ,60-744,Whittaker Hollow,060,Montgomery County,060,Montgomery County,0.70,60-655 Long Shop Rd; Mt Zion Rd,Dead End,140,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
754060,  60,00745,     ,60-745,Big Spring Dr,060,Montgomery County,060,Montgomery County,0.50,US 11 & 460 SOUTH,60-748,200,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754061,  60,00745,     ,60-745,Big Spring Dr,060,Montgomery County,060,Montgomery County,0.04,60-748,US 11 & 460 NORTH,1300,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
754062,  60,00746,     ,60-746, ,060,Montgomery County,060,Montgomery County,0.11,Dead End,60-737,90,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754063,  60,00747,     ,60-747,Pepper Run Rd,060,Montgomery County,060,Montgomery County,0.25,Dead End,60-785 Catawba Rd,40,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
754064,  60,00748,     ,60-748, ,060,Montgomery County,060,Montgomery County,0.05,60-745 Big Spring Dr,Dead End,410,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754065,  60,00749,     ,60-749,McPherson Rd,060,Montgomery County,060,Montgomery County,0.15,60-785 Catawba Rd,Cul-de-Sac,40,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
754066,  60,00750,     ,60-750, ,060,Montgomery County,060,Montgomery County,0.25,SR 114 Peppers Ferry Blvd,Dead End,60,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754067,  60,00751,     ,60-751, ,060,Montgomery County,060,Montgomery County,0.07,60-738,60-739,120,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754068,  60,00752,     ,60-752,Buckskin Rd,060,Montgomery County,060,Montgomery County,0.25,Dead End,60-603,160,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
403799,  60,00753,     ,60-753,Old Town Rd,060,Montgomery County,060,Montgomery County,0.81,"US 11 S, US 460 W, Roanoke Rd",60-637 Alleghany Spring Rd,470,G,98%,1%,0%,1%,0%,0%,F,0.1243,F,0.5440,490,G,2009,,,,,,,,,,,,,,,
403800,  60,00753,     ,60-753,Old Town Rd,060,Montgomery County,060,Montgomery County,0.75,60-637 Alleghany Spring Rd,"US 11 N, US 460 E, Roanoke Rd",370,G,98%,1%,0%,1%,0%,0%,C,0.1278,F,0.5577,390,G,2009,,,,,,,,,,,,,,,
754069,  60,00754,     ,60-754, ,060,Montgomery County,060,Montgomery County,0.50,US 11 Roanoke Rd,60-631,430,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
754070,  60,00755,     ,60-755,Persimmon Rd,060,Montgomery County,060,Montgomery County,0.10,Dead End,60-637 Alleghany Springs Rd,80,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754071,  60,00756,     ,60-756,Historic Dr,060,Montgomery County,060,Montgomery County,0.15,60-626 Gardner,Dead End,240,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754072,  60,00757,     ,60-757,Yates Rd,060,Montgomery County,060,Montgomery County,0.58,60-637 Alleghany Springs Rd,Dead End,140,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754073,  60,00758,     ,60-758,Houchins Rd,060,Montgomery County,060,Montgomery County,0.25,NCL Christiansburg,Dead End,90,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
754074,  60,00760,     ,60-760, ,060,Montgomery County,060,Montgomery County,0.31,60-661 Dominion Dr; Chrisman Mill Rd,SR 114 Peppers Ferry Blvd,230,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754075,  60,00761,     ,60-761, ,060,Montgomery County,060,Montgomery County,0.27,60-613 Graysontown Rd,Dead End,60,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754077,  60,00762,     ,60-762,Brookside Dr,060,Montgomery County,060,Montgomery County,0.09,60-600 Fire Tower Rd,60-763 Circle Brook,480,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
754078,  60,00762,     ,60-762,Brookside Dr,060,Montgomery County,060,Montgomery County,0.17,60-763 Circle Brook,Cul-de-Sac,80,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
754079,  60,00763,     ,60-763,Circle Brook,060,Montgomery County,060,Montgomery County,0.16,60-762 Brookside Dr,60-764 Circle Brook,170,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
754080,  60,00763,     ,60-763,Spring View Dr,060,Montgomery County,060,Montgomery County,0.25,60-764 Circle Brook,60-738,210,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
754081,  60,00764,     ,60-764,Circle Brook,060,Montgomery County,060,Montgomery County,0.04,Cul-de-Sac,60-763 Spring View Dr; Circle Brook,50,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
754082,  60,00765,     ,60-765, ,060,Montgomery County,060,Montgomery County,0.39,Dead End,60-665,90,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754083,  60,00766,     ,60-766, ,060,Montgomery County,060,Montgomery County,0.27,Dead End,60-1217 Showalter Dr,900,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754084,  60,00766,     ,60-766,Warmhearth Dr,060,Montgomery County,060,Montgomery County,0.33,60-1217 Showalter Dr,WCL Blacksburg,1300,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754085,  60,00767,     ,60-767,Gearhart Rd,060,Montgomery County,060,Montgomery County,0.15,60-808,Dead End,120,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754086,  60,00768,     ,60-768,Quartz Lane,060,Montgomery County,060,Montgomery County,0.38,60-625,Dead End,110,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
754087,  60,00769,     ,60-769,Great Valley,060,Montgomery County,060,Montgomery County,0.25,60-825 Great Valley,Dead End,20,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
754088,  60,00770,     ,60-770, ,060,Montgomery County,060,Montgomery County,0.45,60-657,Dead End,70,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754089,  60,00771,     ,60-771,Strawberry Circle,060,Montgomery County,060,Montgomery County,0.20,60-637 Alleghany Springs Rd,60-637 Alleghany Springs Rd,20,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754090,  60,00772,     ,60-772,Harmony Rd,060,Montgomery County,060,Montgomery County,0.30,Dead End,60-639,90,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
754091,  60,00773,     ,60-773,Cannery Rd,060,Montgomery County,060,Montgomery County,0.06,60-626 Lafayette,Dead End,350,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
403801,  60,00774,     ,60-774,Price Station Rd,060,Montgomery County,060,Montgomery County,1.25,Dead End,60-652 McCoy Rd,260,G,99%,0%,1%,0%,0%,0%,C,0.2197,F,0.8448,270,G,2009,,,,,,,,,,,,,,,
754092,  60,00775,     ,60-775, ,060,Montgomery County,060,Montgomery County,0.21,Dead End,US 460,720,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754093,  60,00776,     ,60-776, ,060,Montgomery County,060,Montgomery County,0.20,60-644,Dead End,120,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
754094,  60,00777,     ,60-777, ,060,Montgomery County,060,Montgomery County,1.58,US 460; 60-778,NCL Blacksburg,150,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754095,  60,00778,     ,60-778, ,060,Montgomery County,060,Montgomery County,0.23,Dead End,US 460; 60-777,30,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
786527,  60,00779,     ,60-779, ,060,Montgomery County,060,Montgomery County,0.40,Dead End,60-652,60,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754096,  60,00780,     ,60-780,Sowder Hollow Rd,060,Montgomery County,060,Montgomery County,0.10,Dead End,60-637 Alleghany Springs Rd,20,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754097,  60,00781,     ,60-781, ,060,Montgomery County,060,Montgomery County,2.04,"60-655 Long Shop Rd, Mt Zion Rd",60-708 Norris Run,360,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
754098,  60,00782,     ,60-782,Hurst,060,Montgomery County,060,Montgomery County,0.60,60-757 Yates Rd,Dead End,60,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754099,  60,00783,     ,60-783,Truman Ave,060,Montgomery County,060,Montgomery County,0.20,Dead End,US 11,250,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
754100,  60,00784,     ,60-784,Fallam Rd,060,Montgomery County,060,Montgomery County,0.42,Dead End,60-625,80,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
403802,  60,00785,     ,60-785,Harding Ave,060,Montgomery County,060,Montgomery County,1.01,ECL Blacksburg,60-815 Happy Hollow Rd,1800,G,98%,1%,1%,0%,0%,0%,C,0.0919,F,0.5968,1900,G,2009,,,,,,,,,,,,,,,
403803,  60,00785,     ,60-785,Harding Ave,060,Montgomery County,060,Montgomery County,1.39,60-815 Happy Hollow Rd,60-723 Lusters Gate Rd,1600,G,98%,1%,1%,0%,0%,0%,F,0.0984,F,0.5215,1700,G,2009,,,,,,,,,,,,,,,
403804,  60,00785,     ,60-785,Catawba Rd,060,Montgomery County,060,Montgomery County,4.07,60-723 Lusters Gate Rd,60-628 Dry Run Rd,520,G,98%,1%,1%,0%,0%,0%,F,0.1270,F,0.5313,550,G,2009,,,,,,,,,,,,,,,
403805,  60,00785,     ,60-785,Catawba Rd,060,Montgomery County,060,Montgomery County,4.00,60-628 Dry Run Rd,Roanoke County Line,280,G,98%,1%,1%,0%,0%,0%,F,0.1494,F,0.5976,300,G,2009,,,,,,,,,,,,,,,
754101,  60,00786,     ,60-786, ,060,Montgomery County,060,Montgomery County,0.64,Dead End,60-652 McCoy Rd,110,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
403806,  60,00787,     ,60-787,Indian Valley Rd,060,Montgomery County,060,Montgomery County,4.89,60-600 Piney Woods Rd; Floyd County Line,60-693 Childress Rd; Graysontown Rd,940,G,97%,0%,2%,0%,0%,0%,C,0.1170,F,0.8596,980,G,2009,,,,,,,,,,,,,,,
754102,  60,00787,     ,60-787,Dry Valley Rd,060,Montgomery County,060,Montgomery County,4.81,60-693 Childress Rd; Graysontown Rd,"60-664 E, Lovely Mount Dr",770,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754103,  60,00787,     ,60-787,Wintergreen Dr,060,Montgomery County,060,Montgomery County,1.70,"60-664 W, Lovely Mount Dr",SCL Radford,220,R,,,,,,,X,,,,,,01/25/2005,,,,,,,,,,,,,,,
754104,  60,00788,     ,60-788, ,060,Montgomery County,060,Montgomery County,0.07,Cul-de-Sac,60-789,20,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754105,  60,00788,     ,60-788, ,060,Montgomery County,060,Montgomery County,0.08,60-789,60-693 Childress Rd,60,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754106,  60,00789,     ,60-789, ,060,Montgomery County,060,Montgomery County,0.15,60-788,Cul-de-Sac,20,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754107,  60,00790,     ,60-790,Forage,060,Montgomery County,060,Montgomery County,0.30,Floyd County Line,60-637,150,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754108,  60,00792,     ,60-792, ,060,Montgomery County,060,Montgomery County,0.20,Dead End,US 11,190,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754109,  60,00793,     ,60-793,Altoona School Rd,060,Montgomery County,060,Montgomery County,0.25,Dead End,60-610,46,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754110,  60,00794,     ,60-794, ,060,Montgomery County,060,Montgomery County,0.20,Dead End,US 11,90,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754111,  60,00795,     ,60-795,Crown Rd,060,Montgomery County,060,Montgomery County,0.07,Dead End; O.O7 MW US 11,US 11 Roanoke St,130,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754112,  60,00795,     ,60-795,Crown Rd,060,Montgomery County,060,Montgomery County,0.08,US 11 Roanoke St,Dead End; O.O8 ME US 11,7,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754113,  60,00796,     ,60-796, ,060,Montgomery County,060,Montgomery County,0.09,Dead End,60-723 Ellett Rd,40,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
754114,  60,00798,     ,60-798, ,060,Montgomery County,060,Montgomery County,0.40,Dead End,US 11,210,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
754115,  60,00799,     ,60-799, ,060,Montgomery County,060,Montgomery County,0.03,Dead End,60-800,20,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754116,  60,00799,     ,60-799, ,060,Montgomery County,060,Montgomery County,0.06,60-800,SR 114 Peppers Ferry Blvd,100,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754117,  60,00800,     ,60-800, ,060,Montgomery County,060,Montgomery County,0.20,60-799,SR 114 Peppers Ferry Blvd,130,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754118,  60,00802,     ,60-802, ,060,Montgomery County,060,Montgomery County,0.35,Cul-de-Sac,60-810,50,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754119,  60,00803,     ,60-803, ,060,Montgomery County,060,Montgomery County,0.07,Cul-de-Sac,60-810,30,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754120,  60,00804,     ,60-804,Mossy Spring Rd,060,Montgomery County,060,Montgomery County,0.20,60-785 Catawba Rd,Dead End,60,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
754121,  60,00805,     ,60-805, ,060,Montgomery County,060,Montgomery County,0.83,Cul-de-Sac,60-810,110,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754122,  60,00805,     ,60-805, ,060,Montgomery County,060,Montgomery County,0.16,60-810,60-806,280,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754123,  60,00806,     ,60-806, ,060,Montgomery County,060,Montgomery County,1.20,60-624,60-805,260,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754124,  60,00806,     ,60-806, ,060,Montgomery County,060,Montgomery County,0.38,60-805,60-807,290,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754125,  60,00806,     ,60-806, ,060,Montgomery County,060,Montgomery County,0.40,60-807,60-818,240,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754126,  60,00807,     ,60-807, ,060,Montgomery County,060,Montgomery County,0.19,Cul-de-Sac,60-806,30,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754127,  60,00808,     ,60-808,Hightop Rd,060,Montgomery County,060,Montgomery County,0.85,60-657,WCL Blacksburg,1500,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754128,  60,00809,     ,60-809, ,060,Montgomery County,060,Montgomery County,0.20,NCL Blacksburg,Dead End,500,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754129,  60,00810,     ,60-810, ,060,Montgomery County,060,Montgomery County,0.70,60-649 Coal Bank Hollow,60-803,610,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754130,  60,00810,     ,60-810, ,060,Montgomery County,060,Montgomery County,0.76,60-803,60-805,510,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754131,  60,00811,     ,60-811,Mill Lane,060,Montgomery County,060,Montgomery County,0.36,ECL Christiansburg,Dead End,520,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
754132,  60,00812,     ,60-812, ,060,Montgomery County,060,Montgomery County,0.20,SR 114 Peppers Ferry Blvd,Dead End,50,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754133,  60,00813,     ,60-813,Stones Keep,060,Montgomery County,060,Montgomery County,0.14,US 11; US 460,Roanoke County Line,370,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
754134,  60,00814,     ,60-814,Lilly Rd,060,Montgomery County,060,Montgomery County,0.20,Dead End,60-625,30,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
754135,  60,00815,     ,60-815, ,060,Montgomery County,060,Montgomery County,1.60,ECL Blacksburg,60-785 Harding Ave,370,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
754136,  60,00816,     ,60-816,Flick Dr,060,Montgomery County,060,Montgomery County,0.30,Dead End,60-637 Alleghany Springs Rd,130,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754137,  60,00817,     ,60-817, ,060,Montgomery County,060,Montgomery County,0.35,60-637 Alleghany Springs Rd,Dead End,120,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
782544,  60,00818,     ,60-818, ,060,Montgomery County,060,Montgomery County,1.11,60-649,60-1057,230,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
