771988,  87,01531,     ,87-1531,Oak Trail,201,Town of Courtland,087,Southampton County,0.18,Dead End,SR 35 Main St,460,R,,,,,,,X,,,,,,03/21/2006,,,,,,,,,,,,,,,
771989,  87,01532,     ,87-1532,W Nottingway Dr,087,Southampton County,087,Southampton County,0.14,Bus US 58,Dead End,60,R,,,,,,,X,,,,,,03/21/2006,,,,,,,,,,,,,,,
771990,  87,01533,     ,87-1533,Thomas Circle,087,Southampton County,087,Southampton County,0.12,87-1526 Hanging Tree Rd,Cul-de-Sac,50,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
771991,  87,01534,     ,87-1534,Tyler Circle,087,Southampton County,087,Southampton County,0.03,87-1533 Thomas Circle,Cul-de-Sac,100,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
771992,  87,01535,     ,87-1535,Heritage Lane,201,Town of Courtland,087,Southampton County,0.10,87-1522 Linden St,Dead End,190,R,,,,,,,X,,,,,,05/15/2009,,,,,,,,,,,,,,,
771993,  87,01536,     ,87-1536,Wyanoke Lane,087,Southampton County,087,Southampton County,0.19,87-1526 Hanging Tree Rd,Cul-de-Sac,160,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
771994,  87,01601,     ,87-1601,Grizzard St,175,Town of Branchville,087,Southampton County,0.38,Dead End,87-730,130,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
771995,  87,01602,     ,87-1602,Hall St,175,Town of Branchville,087,Southampton County,0.18,87-730,SR 186,30,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771996,  87,01701,     ,87-1701,Dale Circle,087,Southampton County,087,Southampton County,0.18,87-649 Country Club Rd,87-1702 Scott St,80,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771997,  87,01701,     ,87-1701,Dale Circle,087,Southampton County,087,Southampton County,0.08,87-1702 Scott St,87-687 Delaware Rd,90,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771998,  87,01702,     ,87-1702,Scott St,087,Southampton County,087,Southampton County,0.11,87-1701 Dale Circle,87-649 Country Club Rd,40,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
771999,  87,01703,     ,87-1703,Verna St,087,Southampton County,087,Southampton County,0.26,87-687 Delaware Rd,87-1712 Trail Rd,200,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772000,  87,01703,     ,87-1703,Verna St,087,Southampton County,087,Southampton County,0.06,87-1712 Trail Rd,Dead End,60,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772001,  87,01704,     ,87-1704,Jay St,087,Southampton County,087,Southampton County,0.05,Dead End,87-1709 Cardinal Ave,130,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772002,  87,01704,     ,87-1704,Jay St,087,Southampton County,087,Southampton County,0.15,87-1709 Cardinal Ave,87-649 Country Club Rd,190,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772003,  87,01705,     ,87-1705,Arber St,087,Southampton County,087,Southampton County,0.09,87-1706 Homestead Lane,87-1707 Calvin Dr,90,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772004,  87,01705,     ,87-1705,Arber St,087,Southampton County,087,Southampton County,0.07,87-1707 Calvin Dr,87-644 Scottswood Dr,100,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772005,  87,01706,     ,87-1706,Homestead Lane,087,Southampton County,087,Southampton County,0.07,87-649 Country Club Rd,87-1707 Calvin Dr,270,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772006,  87,01706,     ,87-1706,Homestead Lane,087,Southampton County,087,Southampton County,0.09,87-1707 Calvin Dr,87-1705 Arber St,280,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772007,  87,01706,     ,87-1706,Homestead Lane,087,Southampton County,087,Southampton County,0.09,87-1705 Arber St,87-1714 Ed St,220,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772008,  87,01706,     ,87-1706,Homestead Lane,087,Southampton County,087,Southampton County,0.12,87-1714 Ed St,87-1707 Cynthia Dr,220,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772009,  87,01706,     ,87-1706,Homestead Lane,087,Southampton County,087,Southampton County,0.10,87-1707 Cynthia Dr,87-1731 Martin Dr,170,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772010,  87,01706,     ,87-1706,Homestead Lane,087,Southampton County,087,Southampton County,0.18,87-1731 Martin Dr,87-1730 Scojo Dr,130,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772011,  87,01707,     ,87-1707,Calvin Dr,087,Southampton County,087,Southampton County,0.14,87-1706 Homestead Lane,87-1705 Arber St,200,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772012,  87,01707,     ,87-1707,Calvin Dr,087,Southampton County,087,Southampton County,0.07,87-1705 Arber St,87-1714 Ed St,100,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772013,  87,01707,     ,87-1707,Cynthia Dr,087,Southampton County,087,Southampton County,0.22,87-1714 Ed St,87-1706 Homestead Lane,120,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772014,  87,01708,     ,87-1708,Dove St,087,Southampton County,087,Southampton County,0.10,87-1709 Cardinal Ave,87-649 Country Club Rd,180,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772015,  87,01709,     ,87-1709,Cardinal Ave,087,Southampton County,087,Southampton County,0.10,Dead End,87-1708 Dove St,46,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772016,  87,01709,     ,87-1709,Cardinal Ave,087,Southampton County,087,Southampton County,0.07,87-1708 Dove St,87-1728 Wren Rd,40,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772017,  87,01709,     ,87-1709,Cardinal Ave,087,Southampton County,087,Southampton County,0.10,87-1728 Wren Rd,87-1704 Jay St,110,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772018,  87,01710,     ,87-1710,Edgehill Dr,087,Southampton County,087,Southampton County,0.20,87-706 Woods Trail,87-1711 Deer Lane,220,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772019,  87,01710,     ,87-1710,Edgehill Dr,087,Southampton County,087,Southampton County,0.20,87-1711 Deer Lane,87-1729 Hickory Lane,200,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772020,  87,01710,     ,87-1710,Edgehill Dr,087,Southampton County,087,Southampton County,0.34,87-1729 Hickory Lane,87-1711 Deer Lane,80,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772021,  87,01710,     ,87-1710,Edgehill Dr,087,Southampton County,087,Southampton County,0.08,87-1711 Deer Lane,87-706 Woods Trail,140,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772022,  87,01711,     ,87-1711,Deer Lane,087,Southampton County,087,Southampton County,0.23,87-1710 Edgehill Dr,87-1710 Edgehill Dr,120,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772023,  87,01712,     ,87-1712,Trail Rd,087,Southampton County,087,Southampton County,0.09,87-1713 Holly Cove St,87-1703 Verna St,150,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772024,  87,01713,     ,87-1713,Holly Cove St,087,Southampton County,087,Southampton County,0.05,Dead End,87-1712 Trail Rd,90,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772025,  87,01713,     ,87-1713,Holly Cove St,087,Southampton County,087,Southampton County,0.29,87-1712 Trail Rd,87-687 Deleware Rd,190,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772026,  87,01714,     ,87-1714,Ed St,087,Southampton County,087,Southampton County,0.11,87-1706 Homestead Lane,87-1707 Cynthia Dr; Calvin Dr,20,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772027,  87,01715,     ,87-1715,Rebecca St,087,Southampton County,087,Southampton County,0.18,NCL Franklin,87-1717 Vaughn Lane,180,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772028,  87,01715,     ,87-1715,Rebecca St,087,Southampton County,087,Southampton County,0.09,87-1717 Vaughn Lane,Dead End,180,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772029,  87,01717,     ,87-1717,Vaughn Lane,087,Southampton County,087,Southampton County,0.08,87-641 Johnsons Mill Rd,87-1715 Rebecca St,350,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772030,  87,01717,     ,87-1717,Vaughn Lane,087,Southampton County,087,Southampton County,0.08,87-1715 Rebecca St,87-1733 Kimberly Dr,210,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772031,  87,01717,     ,87-1717,Vaughn Lane,087,Southampton County,087,Southampton County,0.30,87-1733 Kimberly Dr,Cul-de-Sac,120,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772032,  87,01728,     ,87-1728,Wren Rd,087,Southampton County,087,Southampton County,0.05,87-1709 Cardinal Ave,Cul-de-Sac,30,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772033,  87,01729,     ,87-1729,Hickory Lane,087,Southampton County,087,Southampton County,0.04,Dead End,87-1710 Edgehill Dr,49,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
772034,  87,01730,     ,87-1730,Scojo Dr,087,Southampton County,087,Southampton County,0.06,87-1731 Martin Dr,87-1732 Nancys Pl,190,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772035,  87,01730,     ,87-1730,Scojo Dr,087,Southampton County,087,Southampton County,0.12,87-1732 Nancys Pl,87-1706 Homestead Lane,170,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772036,  87,01730,     ,87-1730,Scojo Dr,087,Southampton County,087,Southampton County,0.11,87-1706 Homestead Lane,Dead End,100,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772037,  87,01731,     ,87-1731,Martin Dr,087,Southampton County,087,Southampton County,0.09,87-1706 Homestead Lane,87-1730 Scojo Dr,130,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772038,  87,01731,     ,87-1731,Martin Dr,087,Southampton County,087,Southampton County,0.09,87-1730 Scojo Dr,87-1740 Suzannes Place,210,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772039,  87,01731,     ,87-1731,Martin Dr,087,Southampton County,087,Southampton County,0.09,87-1740 Suzannes Place,87-1739 Jons Place,250,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772040,  87,01731,     ,87-1731,Martin Dr,087,Southampton County,087,Southampton County,0.08,87-1739 Jons Place,87-644 Scottswood Dr,290,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772041,  87,01732,     ,87-1732,Nancys Pl,087,Southampton County,087,Southampton County,0.06,87-1730 Scojo Dr,Cul-de-Sac,46,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772042,  87,01733,     ,87-1733,Kimberly Dr,087,Southampton County,087,Southampton County,0.08,87-1717 Vaughn Lane,Dead End,100,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772043,  87,01735,     ,87-1735,Southtrail Circle,087,Southampton County,087,Southampton County,0.06,Cul-de-Sac,87-1717 Vaughn Lane,60,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772044,  87,01739,     ,87-1739,Jons Place,087,Southampton County,087,Southampton County,0.08,Cul-de-Sac,87-1731 Martin Dr,130,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772045,  87,01740,     ,87-1740,Stacys Place,087,Southampton County,087,Southampton County,0.06,Cul-de-Sac,87-1731 Martin Dr,150,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
772046,  87,01740,     ,87-1740,Suzannes Place,087,Southampton County,087,Southampton County,0.07,87-1731 Martin Dr,Cul-de-Sac,190,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
786810,  87,01741,     ,87-1741,Jennifers Place,087,Southampton County,087,Southampton County,0.06,87-1731; 87-1739,Cul-de-Sac,90,R,,,,,,,X,,,,,,03/15/2006,,,,,,,,,,,,,,,
785478,  87,09390,     ,87-9390,Bidley Rd,087,Southampton County,087,Southampton County,0.45,SR 35 Meherrin Rd,US 58 Southampton Pkwy,210,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
772048,  87,09573,     ,87-9573, ,087,Southampton County,087,Southampton County,0.10,Capron Elementary Sch,US 58 Southampton Pkwy,70,R,,,,,,,X,,,,,,03/30/2006,,,,,,,,,,,,,,,
796524,  87,09579,     ,87-9579, ,087,Southampton County,087,Southampton County,0.47,Bus US 58,87-9579,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
772050,  87,09901,     ,87-9901,Hunterdale Ave,087,Southampton County,087,Southampton County,0.16,Hunterdale Elementary Sch,87-641 Johnsons Mill Rd,240,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
772051,  87,09953,     ,87-9953, ,243,Town of Ivor,087,Southampton County,0.08,Ivor Elementary School,87-616 Proctors Bridge Rd,310,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
772052,  87,09954,     ,87-9954,Aurora St,201,Town of Courtland,087,Southampton County,0.11,87-1505 Aurora St,Courtland Elem School,60,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
772053,  87,09955,     ,87-9955, ,087,Southampton County,087,Southampton County,0.12,SR 186 Pittman Rd,Boykins Elem School,90,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
630115, 145,00001,     ,145-1,North Dr,145,City of Franklin,145,City of Franklin,0.08,Hunterdale Rd,Crescent Dr,770,F,98%,1%,1%,0%,0%,0%,C,0.1334,F,0.5478,830,F,2009,,,,,,,,,,,,,,,
630116, 145,03901,     ,145-3901,Oak St,145,City of Franklin,145,City of Franklin,0.51,Morton St,South St,920,F,98%,1%,1%,0%,0%,0%,F,0.1965,F,0.6202,990,F,2009,,,,,,,,,,,,,,,
630312, 145,03902,     ,145-3902,Maplewood St,145,City of Franklin,145,City of Franklin,0.47,Thomas St,Washington St,890,F,98%,1%,1%,0%,0%,0%,F,0.1127,F,0.5227,960,F,2009,,,,,,,,,,,,,,,
630304, 145,03903,     ,145-3903,Pretlow St,145,City of Franklin,145,City of Franklin,1.12,SCL Franklin,Morton St,2100,F,96%,2%,1%,0%,1%,0%,F,0.0907,F,0.5090,2100,F,2009,,,,,,,,,,,,,,,
630306, 145,03903,     ,145-3903,Pretlow St,145,City of Franklin,145,City of Franklin,0.22,Morton St,Laurel St,3200,F,96%,2%,1%,0%,1%,0%,C,0.1007,F,0.5210,3400,F,2009,,,,,,,,,,,,,,,
630092, 145,03903,     ,145-3903,Pretlow St,145,City of Franklin,145,City of Franklin,0.32,Laurel St,South St,3500,F,96%,2%,1%,0%,1%,0%,F,0.0927,F,0.5280,3600,F,2009,,,,,,,,,,,,,,,
630319, 145,03904,     ,145-3904,Armory Dr,145,City of Franklin,145,City of Franklin,0.70,WCL Franklin,Bailey Dr,12000,F,99%,0%,0%,0%,0%,0%,F,0.0913,F,0.5646,13000,F,2009,,,,,,,,,,,,,,,
630105, 145,03904,     ,145-3904,Armory Dr,145,City of Franklin,145,City of Franklin,0.44,Bailey DR,College Dr,15000,F,99%,0%,0%,0%,0%,0%,F,0.0950,F,0.5153,15000,F,2009,,,,,,,,,,,,,,,
630104, 145,03904,     ,145-3904,Armory Dr,145,City of Franklin,145,City of Franklin,0.56,College Dr,Gardner St,7200,F,99%,0%,0%,0%,0%,0%,C,0.0938,F,0.5357,7300,F,2009,,,,,,,,,,,,,,,
630320, 145,03904,     ,145-3904,Armory Dr,145,City of Franklin,145,City of Franklin,0.09,Gardner St,Second Ave,7400,F,99%,0%,0%,0%,0%,0%,F,0.0920,F,0.5303,7500,F,2009,,,,,,,,,,,,,,,
630091, 145,03904,     ,145-3904,Second Ave,145,City of Franklin,145,City of Franklin,0.23,Armory Dr,High St,7400,F,99%,0%,0%,0%,0%,0%,F,0.0928,F,0.5376,7500,F,2009,,,,,,,,,,,,,,,
630081, 145,03904,     ,145-3904,Second Ave,145,City of Franklin,145,City of Franklin,0.15,High St,US 258 Main St,5900,F,99%,0%,0%,0%,0%,0%,C,0.0901,F,0.5343,6000,F,2009,,,,,,,,,,,,,,,
630324, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.15,Magnolia St,Birch St,210,F,96%,3%,1%,0%,0%,0%,F,0.1429,F,0.5932,210,F,2009,,,,,,,,,,,,,,,
630111, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.06,Birch St,South St,370,F,96%,3%,1%,0%,0%,0%,C,0.1047,F,0.6809,400,F,2009,,,,,,,,,,,,,,,
630090, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.30,South St,2nd St,3300,F,96%,3%,1%,0%,0%,0%,F,0.1016,F,0.5037,3400,F,2009,,,,,,,,,,,,,,,
630325, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.10,2nd Ave,US 58 4th Ave,3700,F,96%,3%,1%,0%,0%,0%,F,0.0945,F,0.5380,3700,F,2009,,,,,,,,,,,,,,,
630200, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.20,US 58 P; Lee St,Beaman St,3800,F,98%,1%,1%,0%,0%,0%,C,0.0889,F,0.5681,3900,F,2009,,,,,,,,,,,,,,,
630327, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.19,Beaman St,Homestead Rd,3900,F,98%,1%,1%,0%,0%,0%,F,0.0896,F,0.5775,4000,F,2009,,,,,,,,,,,,,,,
630112, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,0.39,Homestead Dr,Fairview Rd,3100,F,98%,1%,1%,0%,0%,0%,C,0.0885,F,0.5922,3100,F,2009,,,,,,,,,,,,,,,
630328, 145,03905,     ,145-3905,High St,145,City of Franklin,145,City of Franklin,1.37,Fairview Dr,NCL Franklin,1800,F,98%,1%,1%,0%,0%,0%,F,0.1017,F,0.6927,1800,F,2009,,,,,,,,,,,,,,,
630107, 145,03907,     ,145-3907,College Dr,145,City of Franklin,145,City of Franklin,0.19,South St,Maplewood Ave,6700,F,98%,1%,1%,0%,0%,0%,C,0.0917,F,0.5053,7200,F,2009,,,,,,,,,,,,,,,
630316, 145,03907,     ,145-3907,College Dr,145,City of Franklin,145,City of Franklin,0.28,Maplewood Ave,Armory Dr,7700,F,98%,1%,1%,0%,0%,0%,F,0.0962,F,0.5451,8200,F,2009,,,,,,,,,,,,,,,
630317, 145,03907,     ,145-3907,College Dr,145,City of Franklin,145,City of Franklin,0.14,Armory Dr,SR 379 Stewart Dr,7800,F,98%,1%,1%,0%,0%,0%,F,0.0921,F,0.5119,8300,F,2009,,,,,,,,,,,,,,,
630318, 145,03907,     ,145-3907,College Dr,145,City of Franklin,145,City of Franklin,0.62,SR 379 Stewart Dr,Sycamore Rd,9400,F,99%,0%,1%,0%,0%,0%,F,0.0961,F,0.5573,10000,F,2009,,,,,,,,,,,,,,,
630102, 145,03907,     ,145-3907,College Dr,145,City of Franklin,145,City of Franklin,0.12,Sycamore Rd,Clay St,9300,F,99%,0%,1%,0%,0%,0%,F,0.0963,F,0.5498,9900,F,2009,,,,,,,,,,,,,,,
630100, 145,03907,     ,145-3907,Hunterdale Rd,145,City of Franklin,145,City of Franklin,0.19,Bus US 58 Clay St,Fairview Dr,8800,F,99%,0%,1%,0%,0%,0%,F,0.0953,F,0.5661,9400,F,2009,,,,,,,,,,,,,,,
630314, 145,03907,     ,145-3907,Hunterdale Rd,145,City of Franklin,145,City of Franklin,0.60,Fairview Dr,North Dr,4700,F,99%,0%,1%,0%,0%,0%,C,0.0988,F,0.6446,5100,F,2009,,,,,,,,,,,,,,,
630315, 145,03907,     ,145-3907,Hunterdale Rd,145,City of Franklin,145,City of Franklin,0.71,North Dr,NCL Franklin,3800,F,99%,0%,1%,0%,0%,0%,F,0.0997,F,0.5698,4100,F,2009,,,,,,,,,,,,,,,
630301, 145,03909,     ,145-3909,Roosevelt St,145,City of Franklin,145,City of Franklin,0.19,South St,Maplewood Ave,420,F,99%,1%,1%,0%,0%,0%,F,0.1089,F,0.5604,430,F,2009,,,,,,,,,,,,,,,
630113, 145,03910,     ,145-3910,Homestead Rd,145,City of Franklin,145,City of Franklin,0.42,Clay St,High St,460,F,99%,1%,1%,0%,0%,0%,C,0.1239,F,0.5455,460,F,2009,,,,,,,,,,,,,,,
530016, 145,03911,     ,145-3911,Gardner St,145,City of Franklin,145,City of Franklin,0.22,Armory Dr,Charles St,890,F,99%,1%,1%,0%,0%,0%,F,0.1194,F,0.5163,900,F,2009,,,,,,,,,,,,,,,
781836, 145,03911,     ,145-3911,Gardner St,145,City of Franklin,145,City of Franklin,0.07,Charles Street,US 58 Bus; Clay St,770,F,99%,1%,1%,0%,0%,0%,F,0.0987,F,0.5192,790,F,2009,,,,,,,,,,,,,,,
630313, 145,03912,     ,145-3912,Fairview Dr,145,City of Franklin,145,City of Franklin,0.25,Hunterdale Rd,Crescent Dr,4500,F,99%,1%,0%,0%,0%,0%,F,0.0943,F,0.5413,4800,F,2009,,,,,,,,,,,,,,,
630109, 145,03912,     ,145-3912,Fairview Dr,145,City of Franklin,145,City of Franklin,0.66,Crescent Dr,High St,4200,F,99%,1%,0%,0%,0%,0%,C,0.0939,F,0.5631,4500,F,2009,,,,,,,,,,,,,,,
630302, 145,03913,     ,145-3913,Southampton Rd,145,City of Franklin,145,City of Franklin,0.21,Clay St,Cypress Ave,270,F,99%,1%,0%,0%,0%,0%,F,0.1380,F,0.6623,290,F,2009,,,,,,,,,,,,,,,
630106, 145,03914,     ,145-3914,Banks St,145,City of Franklin,145,City of Franklin,0.38,Morton St,South St,1900,F,100%,0%,0%,0%,0%,0%,C,0.1138,F,0.5547,1800,F,2009,,,,,,,,,,,,,,,
630303, 145,03915,     ,145-3915,Morton St,145,City of Franklin,145,City of Franklin,0.30,Banks St,Oak St,1200,F,96%,3%,1%,0%,0%,0%,F,0.1102,F,0.6176,1300,F,2009,,,,,,,,,,,,,,,
630114, 145,03915,     ,145-3915,Morton St,145,City of Franklin,145,City of Franklin,0.23,Oak Street,Pretlow St,1300,F,96%,3%,1%,0%,0%,0%,C,0.1064,F,0.5182,1300,F,2009,,,,,,,,,,,,,,,
530011, 145,03916,     ,145-3916,Crescent Dr,145,City of Franklin,145,City of Franklin,0.66,Fairview Dr,North Dr,680,F,97%,2%,1%,0%,0%,0%,C,0.1431,F,0.5400,730,F,2009,,,,,,,,,,,,,,,
530007, 145,00000,     ,145-0,Beamen St,145,City of Franklin,145,City of Franklin,0.00,High Street,Fontaine Street,240,F,,,,,,,X,,,,250,F,2009,,,,,,,,,,,,,,,
530003, 145,00000,     ,145-0,Bruce St,145,City of Franklin,145,City of Franklin,0.00,South St,Cool Spring St,1200,F,,,,,,,X,,,,1100,F,2009,,,,,,,,,,,,,,,
530004, 145,00000,     ,145-0,Delk St,145,City of Franklin,145,City of Franklin,0.00,South St,Mariner St.,880,F,,,,,,,X,,,,840,F,2009,,,,,,,,,,,,,,,
530006, 145,00000,     ,145-0,Fontaine St,145,City of Franklin,145,City of Franklin,0.00,Beamen St,Norfleet St,130,F,,,,,,,X,,,,120,F,2009,,,,,,,,,,,,,,,
530010, 145,00000,     ,145-0,Forest Pine Rd,145,City of Franklin,145,City of Franklin,0.00,Homestead Rd,Crescent Dr,1000,F,,,,,,,X,,,,990,F,2009,,,,,,,,,,,,,,,
530002, 145,00000,     ,145-0,Laurel St,145,City of Franklin,145,City of Franklin,0.00,Bolling St,Ashton Ave,790,F,,,,,,,X,,,,750,F,2009,,,,,,,,,,,,,,,
530013, 145,00000,     ,145-0,Magnolia Ave,145,City of Franklin,145,City of Franklin,0.00,Hunterdale Rd,Dead End,80,F,,,,,,,X,,,,80,F,2009,,,,,,,,,,,,,,,
530008, 145,00000,     ,145-0,Meadow Lane,145,City of Franklin,145,City of Franklin,0.00,Clay St,Sycamore Rd,160,F,,,,,,,X,,,,160,F,2009,,,,,,,,,,,,,,,
530012, 145,00000,     ,145-0,Old Sedley Rd,145,City of Franklin,145,City of Franklin,0.00,Hunterdale Rd,Myrtle Dr,810,F,,,,,,,X,,,,760,F,2009,,,,,,,,,,,,,,,
530009, 145,00000,     ,145-0,Park Circle,145,City of Franklin,145,City of Franklin,0.00,Dead End,Clay St,80,F,,,,,,,X,,,,80,F,2009,,,,,,,,,,,,,,,
530005, 145,00000,     ,145-0,Redwood Ave,145,City of Franklin,145,City of Franklin,0.00,Roosevelt Street,Wilson Street,80,F,,,,,,,X,,,,80,F,2009,,,,,,,,,,,,,,,
530014, 145,00000,     ,145-0,Robin Hood Rd,145,City of Franklin,145,City of Franklin,0.00,Cypress Ave,Pine Ave,160,F,,,,,,,X,,,,160,F,2009,,,,,,,,,,,,,,,
530015, 145,00000,     ,145-0,Robin Hood Rd,145,City of Franklin,145,City of Franklin,0.00,Pine Ave,WCL Franklin,20,F,,,,,,,X,,,,20,F,2009,,,,,,,,,,,,,,,
530001, 145,00000,     ,145-0,Walnut St,145,City of Franklin,145,City of Franklin,0.00,Elm St,South St,650,F,,,,,,,X,0.0960,F,0.5257,700,F,2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
