763051,  76,01962,     ,76-1962,Hoffman Dr,076,Prince William County,076,Prince William County,0.40,76-1957 Hendricks Dr,76-1960 Hemingway Dr,900,R,,,,,,,X,,,,,,07/12/2004,,,,,,,,,,,,,,,
763052,  76,01962,     ,76-1962,Hoffman Dr,076,Prince William County,076,Prince William County,0.05,76-1960 Hemingway Dr,76-3000 Pr Wm Pkwy,2000,R,,,,,,,X,,,,,,07/12/2004,,,,,,,,,,,,,,,
763053,  76,01963,     ,76-1963,Hardy Ct,076,Prince William County,076,Prince William County,0.03,76-1960 Hemingway Dr,Cul-de-Sac,40,R,,,,,,,X,,,,,,07/12/2004,,,,,,,,,,,,,,,
763054,  76,01964,     ,76-1964,Harvest Ct,076,Prince William County,076,Prince William County,0.04,76-1965 Haddock Rd,Cul-de-Sac,90,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763055,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.04,76-1960 Hemingway Dr,76-1964 Harvest Ct,660,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763056,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.04,76-1964 Harvest Ct,76-1966 Holiday Ct,670,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763057,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.05,76-1966 Holiday Ct,76-1961 Hawthorn Lane,790,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763058,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.09,76-1961 Hawthorn Lane,76-1954 Hillendale Dr,1200,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763059,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.14,76-1954 Hillendale Dr,76-1997 Kirkland Ct,1800,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763060,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.13,76-1997 Kirkland Ct,76-1993 Kendall Dr,950,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763061,  76,01965,     ,76-1965,Haddock Rd,076,Prince William County,076,Prince William County,0.04,76-1993 Kendall Dr,76-1992 Kenwood Dr,870,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763062,  76,01966,     ,76-1966,Holiday Ct,076,Prince William County,076,Prince William County,0.14,76-1965 Haddock Rd,Cul-de-Sac,260,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763063,  76,01967,     ,76-1967,Huntington Lane,076,Prince William County,076,Prince William County,0.09,Dead End,76-1961 Hawthorn Lane,160,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763064,  76,01967,     ,76-1967,Huntington Lane,076,Prince William County,076,Prince William County,0.05,76-1961 Hawthorn Lane,Dead End,100,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763065,  76,01968,     ,76-1968,Hampshire Ct,076,Prince William County,076,Prince William County,0.05,Cul-de-Sac,76-1961 Hawthorn Lane,110,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763066,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.16,Dead End,76-1970 Kerrydale Pl,270,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763067,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.07,76-1970 Kerrydale Pl,76-1972 Kaplan Ct,580,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763068,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.07,76-1972 Kaplan Ct,76-784 Dale Blvd,890,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763069,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.11,76-784 Dale Blvd,76-1973 Kelso Ct,28000,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763070,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.14,76-1973 Kelso Ct,76-1957 Hazelton Dr,2800,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763071,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.12,76-1957 Hazelton Dr,76-1976 Knoll Dr,2600,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763072,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.11,76-1976 Knoll Dr,76-1981 Hamilton Dr,2400,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763073,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.11,76-1981 Hamilton Dr,76-1992 Kenwood Dr,2600,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763074,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.25,76-1992 Kenwood Dr,76-1921 Kingswell Dr,26000,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763075,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.04,76-1921 Kingswell Dr,76-1922 Ketterman Dr,1500,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763076,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.32,76-1922 Ketterman Dr,76-1921 Kingswell Dr,920,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763077,  76,01969,     ,76-1969,Kerrydale Rd,076,Prince William County,076,Prince William County,0.07,76-1921 Kingswell Dr,76-1923 Kentwood Lane,420,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763078,  76,01970,     ,76-1970,Kerrydale Pl,076,Prince William County,076,Prince William County,0.05,76-1969 Kerrydale Rd,76-1971 Kenslow Ct,440,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763079,  76,01970,     ,76-1970,Kerrydale Pl,076,Prince William County,076,Prince William County,0.05,76-1971 Kenslow Ct,Cul-de-Sac,80,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763080,  76,01971,     ,76-1971,Kenslow Ct,076,Prince William County,076,Prince William County,0.07,Cul-de-Sac,76-1970 Kerrydale Pl,160,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763081,  76,01972,     ,76-1972,Kaplan Ct,076,Prince William County,076,Prince William County,0.03,76-1969 Kerrydale Rd,Cul-de-Sac,47,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763082,  76,01973,     ,76-1973,Kelso Ct,076,Prince William County,076,Prince William County,0.09,76-1969 Kerrydale Rd,Cul-de-Sac,160,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763083,  76,01974,     ,76-1974,Hazelton Dr,076,Prince William County,076,Prince William County,0.04,Dead End,76-1975 Keystone Dr,70,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763084,  76,01974,     ,76-1974,Hazelton Dr,076,Prince William County,076,Prince William County,0.03,76-1975 Keystone Dr,76-1957 Hendricks Dr,350,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763085,  76,01974,     ,76-1974,Hazelton Dr,076,Prince William County,076,Prince William County,0.14,76-1957 Hendricks Dr,76-1954 Hillendale Dr,490,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763086,  76,01975,     ,76-1975,Keystone Dr,076,Prince William County,076,Prince William County,0.30,76-1974 Hazelton Dr,76-1976 Knoll Dr,560,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763087,  76,01975,     ,76-1975,Keystone Dr,076,Prince William County,076,Prince William County,0.05,76-1976 Knoll Dr,76-1979 Kingston Rd,890,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763088,  76,01975,     ,76-1975,Keystone Dr,076,Prince William County,076,Prince William County,0.07,76-1979 Kingston Rd,76-1981 Hamilton Dr,1000,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763089,  76,01976,     ,76-1976,Knoll Dr,076,Prince William County,076,Prince William County,0.08,76-1969 Kerrydale Rd,76-1977 Knoll Ct,390,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763090,  76,01976,     ,76-1976,Knoll Dr,076,Prince William County,076,Prince William County,0.11,76-1977 Knoll Ct,76-1978 Kelsey Ct,410,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763091,  76,01976,     ,76-1976,Knoll Dr,076,Prince William County,076,Prince William County,0.10,76-1978 Kelsey Ct,76-1975 Keystone Dr,670,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763092,  76,01977,     ,76-1977,Knoll Ct,076,Prince William County,076,Prince William County,0.04,Cul-de-Sac,76-1976 Knoll Dr,70,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763093,  76,01978,     ,76-1978,Kelsey Ct,076,Prince William County,076,Prince William County,0.10,Cul-de-Sac,76-1976 Knoll Dr,300,R,,,,,,,X,,,,,,06/24/2004,,,,,,,,,,,,,,,
763094,  76,01979,     ,76-1979,Kingston Rd,076,Prince William County,076,Prince William County,0.11,Cul-de-Sac,76-1980 Kerry Lane,250,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763095,  76,01979,     ,76-1979,Kingston Rd,076,Prince William County,076,Prince William County,0.17,76-1980 Kerry Lane,76-1975 Keystone Dr,590,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763096,  76,01980,     ,76-1980,Kerry Lane,076,Prince William County,076,Prince William County,0.04,76-1979 Kingston Rd,76-1981 Hamilton Dr,220,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763097,  76,01981,     ,76-1981,Hamilton Dr,076,Prince William County,076,Prince William County,0.16,76-1969 Kerrydale Rd,76-1980 Kerry Lane,1200,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763098,  76,01981,     ,76-1981,Hamilton Dr,076,Prince William County,076,Prince William County,0.26,76-1980 Kerry Lane,76-1975 Keystone Dr,1100,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763099,  76,01981,     ,76-1981,Hamilton Dr,076,Prince William County,076,Prince William County,0.05,76-1975 Keystone Dr,76-1954 Hillendale Dr,3000,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763100,  76,01982,     ,76-1982,Kingsman Rd,076,Prince William County,076,Prince William County,0.10,"76-1986 W, Kilbane Rd",76-1990 Kaywood Dr,210,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763101,  76,01982,     ,76-1982,Kingman Rd,076,Prince William County,076,Prince William County,0.29,76-1990 Kaywood Dr,"76-1986 E, Kilbane Rd",520,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763102,  76,01982,     ,76-1982,Kingman Rd,076,Prince William County,076,Prince William County,0.10,"76-1986 E, Kilbane Rd",76-784 Dale Blvd,1400,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763103,  76,01982,     ,76-1982,Kingman Rd,076,Prince William County,076,Prince William County,0.35,76-784 Dale Blvd,76-1984 Kenny Rd,1200,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763104,  76,01982,     ,76-1982,Kingman Rd,076,Prince William County,076,Prince William County,0.05,76-1984 Kenny Rd,76-1983 Keating Dr,690,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763105,  76,01982,     ,76-1982,Kingman Rd,076,Prince William County,076,Prince William County,0.06,76-1983 Keating Dr,76-2024 Kirkdale Dr,520,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763106,  76,01983,     ,76-1983,Keating Dr,076,Prince William County,076,Prince William County,0.18,Cul-de-Sac,76-1982 Kingman Rd,320,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763107,  76,01984,     ,76-1984,Kenny Rd,076,Prince William County,076,Prince William County,0.07,76-1982 Kingman Rd,76-1985 Kenny Ct,470,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763108,  76,01984,     ,76-1984,Kenny Rd,076,Prince William County,076,Prince William County,0.08,76-1985 Kenny Ct,76-2450 Kamet Ct,390,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763109,  76,01984,     ,76-1984,Kenny Rd,076,Prince William County,076,Prince William County,0.09,76-2450 Kamet Ct,Cul-de-Sac,130,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763110,  76,01985,     ,76-1985,Kenny Ct,076,Prince William County,076,Prince William County,0.08,Cul-de-Sac,76-1984 Kenny Rd,150,R,,,,,,,X,,,,,,06/23/2004,,,,,,,,,,,,,,,
763111,  76,01986,     ,76-1986,Kilbane Rd,076,Prince William County,076,Prince William County,0.04,76-2025 Delaney Rd,76-1989 Korvett Dr,510,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763112,  76,01986,     ,76-1986,Kilbane Rd,076,Prince William County,076,Prince William County,0.06,76-1989 Korvett Dr,"76-1982 W, Kingsman Rd",470,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763113,  76,01986,     ,76-1986,Kilbane Rd,076,Prince William County,076,Prince William County,0.06,"76-1982 W, Kingsman Rd","76-1987 W, Koester Ct",390,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763114,  76,01986,     ,76-1986,Kilbane Rd,076,Prince William County,076,Prince William County,0.17,"76-1987 W, Koester Ct","76-1987 E, Koester Ct",350,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763115,  76,01986,     ,76-1986,Kilbane Rd,076,Prince William County,076,Prince William County,0.06,"76-1987 E, Koester Ct","76-1982 E, Kingman Rd",830,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763116,  76,01987,     ,76-1987,Koester Ct,076,Prince William County,076,Prince William County,0.15,"76-1986 W, Kilbane Rd",76-1988 Koester Dr,210,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
763117,  76,01987,     ,76-1987,Koester Ct,076,Prince William County,076,Prince William County,0.10,76-1988 Koester Dr,"76-1986 E, Kilbane Rd",290,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
763118,  76,01988,     ,76-1988,Koester Dr,076,Prince William County,076,Prince William County,0.04,Cul-de-Sac,76-1987 Koester Ct,50,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
763119,  76,01989,     ,76-1989,Korvett Dr,076,Prince William County,076,Prince William County,0.14,76-1986 Kilbane Rd,76-1990 Kaywood Dr,310,R,,,,,,,X,,,,,,06/27/2004,,,,,,,,,,,,,,,
763120,  76,01989,     ,76-1989,Korvett Dr,076,Prince William County,076,Prince William County,0.13,76-1990 Kaywood Dr,Cul-de-Sac,280,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763121,  76,01990,     ,76-1990,Kaywood Dr,076,Prince William County,076,Prince William County,0.07,76-1982 Kingman Rd,76-1989 Korvett Dr,630,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763122,  76,01990,     ,76-1990,Kaywood Dr,076,Prince William County,076,Prince William County,0.12,76-1989 Korvett Dr,76-1991 Kushner St,320,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763123,  76,01990,     ,76-1990,Kaywood Dr,076,Prince William County,076,Prince William County,0.05,76-1991 Kushner St,Cul-de-Sac,80,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763124,  76,01991,     ,76-1991,Kushner St,076,Prince William County,076,Prince William County,0.06,76-2025 Delaney Rd,76-1990 Kaywood Dr,300,R,,,,,,,X,,,,,,06/21/2004,,,,,,,,,,,,,,,
763125,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.03,76-1969 Kerrydale Rd,76-1993 Kendall Dr,1900,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763126,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.15,76-1993 Kendall Dr,76-1994 Kumar Rd,1700,R,,,,,,,X,,,,,,06/22/2004,,,,,,,,,,,,,,,
763127,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.11,76-1994 Kumar Rd,76-1912 Kidwell Dr,2000,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763128,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.04,76-1912 Kidwell Dr,76-1917 Kiley Ct,2100,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763129,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.05,76-1917 Kiley Ct,76-1918 Kerrman Ct,1900,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763130,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.04,76-1918 Kerrman Ct,76-1965 Haddock Rd,1900,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763131,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.08,76-1965 Haddock Rd,76-1919 Kolman Ct,2000,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763132,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.06,76-1919 Kolman Ct,76-1999 Kenmar Dr,2100,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763133,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.12,76-1999 Kenmar Dr,76-1914 Kentland Dr,2300,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763134,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.04,76-1914 Kentland Dr,76-1999 Kenmar Dr,2600,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763135,  76,01992,     ,76-1992,Kenwood Dr,076,Prince William County,076,Prince William County,0.04,76-1999 Kenmar Dr,76-3000 Pr Wm Pkwy,3300,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763136,  76,01993,     ,76-1993,Kendall Dr,076,Prince William County,076,Prince William County,0.23,76-1992 Kenwood Dr,76-1994 Kumar Rd,520,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763137,  76,01993,     ,76-1993,Kendall Dr,076,Prince William County,076,Prince William County,0.08,76-1994 Kumar Rd,76-1996 Kendale Ct,510,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763138,  76,01993,     ,76-1993,Kendall Dr,076,Prince William County,076,Prince William County,0.09,76-1996 Kendale Ct,76-1965 Haddock Rd,650,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763139,  76,01994,     ,76-1994,Kumar Rd,076,Prince William County,076,Prince William County,0.04,76-1992 Kenwood Dr,76-1995 Kumar Ct,230,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763140,  76,01994,     ,76-1994,Kumar Rd,076,Prince William County,076,Prince William County,0.05,76-1995 Kumar Ct,76-1993 Kendall Dr,260,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763141,  76,01995,     ,76-1995,Kumar Ct,076,Prince William County,076,Prince William County,0.06,76-1994 Kumar Rd,Cul-de-Sac,120,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763142,  76,01996,     ,76-1996,Kendall Ct,076,Prince William County,076,Prince William County,0.05,76-1993 Kendall Dr,Cul-de-Sac,100,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763143,  76,01997,     ,76-1997,Kirkland Ct,076,Prince William County,076,Prince William County,0.03,76-1965 Haddock Rd,76-1998 Kittredge Ct,240,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763144,  76,01997,     ,76-1997,Kirkland Ct,076,Prince William County,076,Prince William County,0.04,76-1998 Kittredge Ct,Cul-de-Sac,70,R,,,,,,,X,,,,,,06/29/2004,,,,,,,,,,,,,,,
763145,  76,01998,     ,76-1998,Kittredge Ct,076,Prince William County,076,Prince William County,0.11,Cul-de-Sac,76-1997 Kirkland Ct,330,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763146,  76,01999,     ,76-1999,Kenmar Dr,076,Prince William County,076,Prince William County,0.18,"76-1992 S, Kenwood Dr","76-1992 N, Kenwood Dr",130,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763147,  76,01999,     ,76-1999,Kenmar Dr,076,Prince William County,076,Prince William County,0.05,"76-1992 N, Kenwood Dr",76-1913 Kentmore Dr,690,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763148,  76,01999,     ,76-1999,Kenmar Dr,076,Prince William County,076,Prince William County,0.04,76-1913 Kentmore Dr,76-1914 Kentland Dr,280,R,,,,,,,X,,,,,,06/30/2004,,,,,,,,,,,,,,,
763149,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.36,76-2865 Griffith Ave,76-641 Old Bridge Rd,4900,R,,,,,,,X,,,,,,08/05/2004,,,,,,,,,,,,,,,
763150,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.15,76-641 Old Bridge Rd,76-2435 Catawba Dr,11000,R,,,,,,,X,,,,,,08/05/2004,,,,,,,,,,,,,,,
763151,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.15,76-2435 Catawba Dr,76-2434 Beaver Pond Rd,11000,R,,,,,,,X,,,,,,08/05/2004,,,,,,,,,,,,,,,
763152,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.26,76-2434 Beaver Pond Rd,76-2430 Beaver Ford Rd,12000,R,,,,,,,X,,,,,,08/05/2004,,,,,,,,,,,,,,,
763153,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.11,76-2430 Beaver Ford Rd,76-2433 Grouse Ct,11000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763154,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.08,76-2433 Grouse Ct,76-2234 Cavalier Dr,11000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763155,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.06,76-2234 Cavalier Dr,76-2322 Russell Rd,14000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763156,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.15,76-2322 Russell Rd,76-2401 Chancellor Ct,14000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763157,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.33,76-2401 Chancellor Ct,76-2790 Trafalgar Lane,14000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763158,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.06,76-2790 Trafalgar Lane,76-2792 Heathcliff Ct,14000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763159,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.06,76-2792 Heathcliff Ct,76-2793 Bybrook Lane,14000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763160,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.05,76-2793 Bybrook Lane,76-2794 Pickwick Lane,14000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763161,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.06,76-2794 Pickwick Lane,76-2542 Rollingwood Dr,15000,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
763162,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.56,76-2542 Rollingwood Dr,76-640 Minnieville Rd,1500,R,,,,,,,X,,,,,,08/10/2004,,,,,,,,,,,,,,,
405366,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.41,76-640 Minnieville Rd,76-3000 Pr Wm Pkwy,20000,G,98%,0%,1%,0%,0%,0%,F,0.0887,F,0.5408,22000,G,2009,,,,,,,,,,,,,,,
405437,  76,02000,     ,76-2000,Smoketown Rd,076,Prince William County,076,Prince William County,0.93,76-3000 Pr Wm Pkwy,76-2068 Gideon Dr,32000,G,98%,0%,1%,0%,0%,0%,F,0.0881,F,0.0000,35000,G,2009,,,,,,,,,,,,,,,
405368,  76,02000,     ,76-2000,Opitz Blvd,076,Prince William County,076,Prince William County,1.44,76-2068 Gideon Dr,76-1381 Montgomery Ave,26000,G,98%,0%,1%,0%,0%,0%,C,0.0800,F,0.5593,29000,G,2009,,,,,,,,,,,,,,,
405369,  76,02000,     ,76-2000,Opitz Blvd,076,Prince William County,076,Prince William County,0.19,76-1381 Montgomery Ave,US 1 Jefferson Davis Hwy,19000,G,98%,0%,1%,0%,0%,0%,F,0.0819,F,0.5233,21000,G,2009,,,,,,,,,,,,,,,
405370,  76,02000,     ,76-2000,Reddy Dr,076,Prince William County,076,Prince William County,0.30,US 1 Jefferson Davis Hwy,76-638 Blackburn Rd,5900,G,98%,0%,1%,0%,0%,0%,F,0.0847,F,0.5314,6500,G,2009,,,,,,,,,,,,,,,
763163,  76,02001,     ,76-2001,Ford Rd,076,Prince William County,076,Prince William County,0.01,Dead End,76-2002 Shari Ct,30,R,,,,,,,X,,,,,,11/30/2004,,,,,,,,,,,,,,,
763164,  76,02001,     ,76-2001,Ford Rd,076,Prince William County,076,Prince William County,0.12,76-2002 Shari Ct,76-705 Sanders Lane,200,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
763165,  76,02002,     ,76-2002,Shari Ct,076,Prince William County,076,Prince William County,0.26,76-2001 Ford Rd,Cul-de-Sac,240,R,,,,,,,X,,,,,,11/30/2004,,,,,,,,,,,,,,,
763166,  76,02003,     ,76-2003,Old Field Rd,076,Prince William County,076,Prince William County,0.19,Cul-de-Sac,SR 234 Sudley Rd,150,R,,,,,,,X,,,,,,11/30/2004,,,,,,,,,,,,,,,
763167,  76,02004,     ,76-2004,Savannah Dr,076,Prince William County,076,Prince William County,0.47,76-640 Minnieville Rd,Cul-de-Sac,2200,R,,,,,,,X,,,,,,05/13/2004,,,,,,,,,,,,,,,
763168,  76,02005,     ,76-2005,Robin Dr,076,Prince William County,076,Prince William County,0.12,Dead End,"76-2007 S, Bluebird Lane",50,R,,,,,,,X,,,,,,11/30/2004,,,,,,,,,,,,,,,
763169,  76,02005,     ,76-2005,Robin Dr,076,Prince William County,076,Prince William County,0.29,"76-2007 S, Bluebird Lane","76-2007 N, Bluebird Lane",180,R,,,,,,,X,,,,,,11/30/2004,,,,,,,,,,,,,,,
