ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	Prepared	10/1/2011
1	Bristol District	098	Wythe County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				23	0.00%	0.00%																																		23	0.00%		
1	Bristol District	098	Wythe County Total:						161,815	0.40%	0.07%				260,749	0.38%	0.12%				1,487,868	2.24%	0.66%																																		1,910,431	0.85%		
1	Bristol District	140	Town of Abingdon			01	Motorcycles	              																									81	0.00%	0.00%				759	0.00%	0.00%																840	0.00%		
1	Bristol District	140	Town of Abingdon			02	Passenger Cars	              																									41,406	0.21%	0.02%				95,574	0.44%	0.04%																136,981	0.06%		
1	Bristol District	140	Town of Abingdon			03	Two Axle, 4 Tire Single Unit Vehicles	              																									3,528	0.02%	0.00%				26,588	0.12%	0.01%																30,116	0.01%		
1	Bristol District	140	Town of Abingdon			04	Busses	              																									61	0.00%	0.00%				525	0.00%	0.00%																586	0.00%		
1	Bristol District	140	Town of Abingdon			05	Two Axle, 6 Tire Single Unit Trucks	              																									69	0.00%	0.00%				728	0.00%	0.00%																798	0.00%		
1	Bristol District	140	Town of Abingdon			06	Three Axle Single Unit Trucks	              																									20	0.00%	0.00%				348	0.00%	0.00%																368	0.00%		
1	Bristol District	140	Town of Abingdon			07	Four or More Axle Single Unit Trucks	              																									5	0.00%	0.00%				47	0.00%	0.00%																52	0.00%		
1	Bristol District	140	Town of Abingdon			08	Four Axle or Fewer Single Trailers	              																									18	0.00%	0.00%				321	0.00%	0.00%																340	0.00%		
1	Bristol District	140	Town of Abingdon			09	Five Axle Single Trailers	              																									16	0.00%	0.00%				892	0.00%	0.00%																909	0.00%		
1	Bristol District	140	Town of Abingdon			10	Six or More Axle Single Trailers	              																									0	0.00%	0.00%				49	0.00%	0.00%																49	0.00%		
1	Bristol District	140	Town of Abingdon			11	Five Axle or Fewer Multi-Trailers	              																									0	0.00%	0.00%				3	0.00%	0.00%																3	0.00%		
1	Bristol District	140	Town of Abingdon			12	Six Axle Multi-Trailers	              																									0	0.00%	0.00%				0	0.00%	0.00%																0	0.00%		
1	Bristol District	140	Town of Abingdon			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				1	0.00%	0.00%																1	0.00%		
1	Bristol District	140	Town of Abingdon Total:																														45,206	0.23%	0.02%				125,835	0.57%	0.06%																171,041	0.08%		
1	Bristol District	101	Town of Big Stone Gap			01	Motorcycles	              																									58	0.00%	0.00%				67	0.00%	0.00%																126	0.00%		
1	Bristol District	101	Town of Big Stone Gap			02	Passenger Cars	              																									30,001	0.15%	0.01%				24,668	0.11%	0.01%																54,669	0.02%		
1	Bristol District	101	Town of Big Stone Gap			03	Two Axle, 4 Tire Single Unit Vehicles	              																									4,069	0.02%	0.00%				2,914	0.01%	0.00%																6,983	0.00%		
1	Bristol District	101	Town of Big Stone Gap			04	Busses	              																									43	0.00%	0.00%				38	0.00%	0.00%																81	0.00%		
1	Bristol District	101	Town of Big Stone Gap			05	Two Axle, 6 Tire Single Unit Trucks	              																									156	0.00%	0.00%				85	0.00%	0.00%																242	0.00%		
1	Bristol District	101	Town of Big Stone Gap			06	Three Axle Single Unit Trucks	              																									120	0.00%	0.00%				51	0.00%	0.00%																170	0.00%		
1	Bristol District	101	Town of Big Stone Gap			07	Four or More Axle Single Unit Trucks	              																									37	0.00%	0.00%				26	0.00%	0.00%																64	0.00%		
1	Bristol District	101	Town of Big Stone Gap			08	Four Axle or Fewer Single Trailers	              																									39	0.00%	0.00%				26	0.00%	0.00%																65	0.00%		
1	Bristol District	101	Town of Big Stone Gap			09	Five Axle Single Trailers	              																									141	0.00%	0.00%				191	0.00%	0.00%																332	0.00%		
1	Bristol District	101	Town of Big Stone Gap			10	Six or More Axle Single Trailers	              																									50	0.00%	0.00%				28	0.00%	0.00%																78	0.00%		
1	Bristol District	101	Town of Big Stone Gap Total:																														34,715	0.18%	0.02%				28,094	0.13%	0.01%																62,810	0.03%		
1	Bristol District	143	Town of Bluefield			01	Motorcycles	              																									16	0.00%	0.00%				113	0.00%	0.00%																130	0.00%		
1	Bristol District	143	Town of Bluefield			02	Passenger Cars	              																									32,377	0.17%	0.01%				31,722	0.14%	0.01%																64,099	0.03%		
1	Bristol District	143	Town of Bluefield			03	Two Axle, 4 Tire Single Unit Vehicles	              																									2,437	0.01%	0.00%				7,308	0.03%	0.00%																9,745	0.00%		
1	Bristol District	143	Town of Bluefield			04	Busses	              																									136	0.00%	0.00%				153	0.00%	0.00%																289	0.00%		
1	Bristol District	143	Town of Bluefield			05	Two Axle, 6 Tire Single Unit Trucks	              																									52	0.00%	0.00%				235	0.00%	0.00%																286	0.00%		
1	Bristol District	143	Town of Bluefield			06	Three Axle Single Unit Trucks	              																									27	0.00%	0.00%				250	0.00%	0.00%																277	0.00%		
1	Bristol District	143	Town of Bluefield			07	Four or More Axle Single Unit Trucks	              																									3	0.00%	0.00%				18	0.00%	0.00%																21	0.00%		
1	Bristol District	143	Town of Bluefield			08	Four Axle or Fewer Single Trailers	              																									22	0.00%	0.00%				104	0.00%	0.00%																125	0.00%		
1	Bristol District	143	Town of Bluefield			09	Five Axle Single Trailers	              																									41	0.00%	0.00%				352	0.00%	0.00%																394	0.00%		
1	Bristol District	143	Town of Bluefield			10	Six or More Axle Single Trailers	              																									5	0.00%	0.00%				45	0.00%	0.00%																49	0.00%		
1	Bristol District	143	Town of Bluefield			11	Five Axle or Fewer Multi-Trailers	              																									0	0.00%	0.00%				3	0.00%	0.00%																3	0.00%		
1	Bristol District	143	Town of Bluefield			12	Six Axle Multi-Trailers	              																									0	0.00%	0.00%				1	0.00%	0.00%																1	0.00%		
1	Bristol District	143	Town of Bluefield			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				1	0.00%	0.00%																1	0.00%		
1	Bristol District	143	Town of Bluefield Total:																														35,116	0.18%	0.02%				40,303	0.18%	0.02%																75,419	0.03%		
1	Bristol District	102	City of Bristol			01	Motorcycles	              																									284	0.00%	0.00%				588	0.00%	0.00%																872	0.00%		
1	Bristol District	102	City of Bristol			02	Passenger Cars	              																									111,942	0.57%	0.05%				106,265	0.49%	0.05%																218,207	0.10%		
1	Bristol District	102	City of Bristol			03	Two Axle, 4 Tire Single Unit Vehicles	              																									17,452	0.09%	0.01%				23,565	0.11%	0.01%																41,017	0.02%		
1	Bristol District	102	City of Bristol			04	Busses	              																									502	0.00%	0.00%				541	0.00%	0.00%																1,043	0.00%		
1	Bristol District	102	City of Bristol			05	Two Axle, 6 Tire Single Unit Trucks	              																									705	0.00%	0.00%				753	0.00%	0.00%																1,458	0.00%		
1	Bristol District	102	City of Bristol			06	Three Axle Single Unit Trucks	              																									411	0.00%	0.00%				358	0.00%	0.00%																769	0.00%		
1	Bristol District	102	City of Bristol			07	Four or More Axle Single Unit Trucks	              																									52	0.00%	0.00%				79	0.00%	0.00%																131	0.00%		
1	Bristol District	102	City of Bristol			08	Four Axle or Fewer Single Trailers	              																									366	0.00%	0.00%				291	0.00%	0.00%																657	0.00%		
1	Bristol District	102	City of Bristol			09	Five Axle Single Trailers	              																									554	0.00%	0.00%				700	0.00%	0.00%																1,254	0.00%		
1	Bristol District	102	City of Bristol			10	Six or More Axle Single Trailers	              																									20	0.00%	0.00%				14	0.00%	0.00%																33	0.00%		
1	Bristol District	102	City of Bristol			11	Five Axle or Fewer Multi-Trailers	              																									52	0.00%	0.00%				6	0.00%	0.00%																58	0.00%		
1	Bristol District	102	City of Bristol			12	Six Axle Multi-Trailers	              																									71	0.00%	0.00%				0	0.00%	0.00%																71	0.00%		
1	Bristol District	102	City of Bristol			13	Seven or More Axle Multi-Trailers	              																									3	0.00%	0.00%				0	0.00%	0.00%																3	0.00%		
1	Bristol District	102	City of Bristol Total:																														132,414	0.68%	0.06%				133,160	0.61%	0.06%																265,574	0.12%		
1	Bristol District	252	Town of Lebanon			01	Motorcycles	              																									24	0.00%	0.00%				219	0.00%	0.00%																243	0.00%		
1	Bristol District	252	Town of Lebanon			02	Passenger Cars	              																									28,714	0.15%	0.01%				38,282	0.17%	0.02%																66,996	0.03%		
1	Bristol District	252	Town of Lebanon			03	Two Axle, 4 Tire Single Unit Vehicles	              																									946	0.00%	0.00%				8,108	0.04%	0.00%																9,054	0.00%		
1	Bristol District	252	Town of Lebanon			04	Busses	              																									6	0.00%	0.00%				123	0.00%	0.00%																129	0.00%		
1	Bristol District	252	Town of Lebanon			05	Two Axle, 6 Tire Single Unit Trucks	              																									9	0.00%	0.00%				175	0.00%	0.00%																184	0.00%		
1	Bristol District	252	Town of Lebanon			06	Three Axle Single Unit Trucks	              																									14	0.00%	0.00%				154	0.00%	0.00%																168	0.00%		
1	Bristol District	252	Town of Lebanon			07	Four or More Axle Single Unit Trucks	              																									3	0.00%	0.00%				12	0.00%	0.00%																14	0.00%		
1	Bristol District	252	Town of Lebanon			08	Four Axle or Fewer Single Trailers	              																									5	0.00%	0.00%				78	0.00%	0.00%																83	0.00%		
1	Bristol District	252	Town of Lebanon			09	Five Axle Single Trailers	              																									2	0.00%	0.00%				108	0.00%	0.00%																110	0.00%		
1	Bristol District	252	Town of Lebanon			10	Six or More Axle Single Trailers	              																									0	0.00%	0.00%				53	0.00%	0.00%																53	0.00%		
1	Bristol District	252	Town of Lebanon Total:																														29,724	0.15%	0.01%				47,311	0.22%	0.02%																77,035	0.03%		
1	Bristol District	119	Town of Marion			01	Motorcycles	              																									78	0.00%	0.00%				350	0.00%	0.00%																428	0.00%		
1	Bristol District	119	Town of Marion			02	Passenger Cars	              																									26,093	0.13%	0.01%				40,779	0.19%	0.02%																66,873	0.03%		
1	Bristol District	119	Town of Marion			03	Two Axle, 4 Tire Single Unit Vehicles	              																									3,008	0.02%	0.00%				10,773	0.05%	0.00%																13,781	0.01%		
1	Bristol District	119	Town of Marion			04	Busses	              																									40	0.00%	0.00%				99	0.00%	0.00%																139	0.00%		
1	Bristol District	119	Town of Marion			05	Two Axle, 6 Tire Single Unit Trucks	              																									57	0.00%	0.00%				268	0.00%	0.00%																325	0.00%		
1	Bristol District	119	Town of Marion			06	Three Axle Single Unit Trucks	              																									25	0.00%	0.00%				138	0.00%	0.00%																163	0.00%		
1	Bristol District	119	Town of Marion			07	Four or More Axle Single Unit Trucks	              																									9	0.00%	0.00%				18	0.00%	0.00%																27	0.00%		
1	Bristol District	119	Town of Marion			08	Four Axle or Fewer Single Trailers	              																									17	0.00%	0.00%				126	0.00%	0.00%																143	0.00%		
1	Bristol District	119	Town of Marion			09	Five Axle Single Trailers	              																									6	0.00%	0.00%				203	0.00%	0.00%																208	0.00%		
