 ,,124,City of Portsmouth,,,07,Four or More Axle Single Unit Trucks,              ,725,0.00%,0.00%,374.00,0.60%,0.51%,663,0.00%,0.00%,36.47,0.36%,0.05%,869,0.00%,0.00%,5.71,0.51%,0.01%,2,256,0.00%,416.18,0.56%
 ,,124,City of Portsmouth,,,08,Four Axle or Fewer Single Trailers,              ,376,0.00%,0.00%,374.00,0.60%,0.51%,1,398,0.00%,0.00%,36.47,0.36%,0.05%,896,0.00%,0.00%,5.71,0.51%,0.01%,2,670,0.00%,416.18,0.56%
 ,,124,City of Portsmouth,,,09,Five Axle Single Trailers,              ,534,0.00%,0.00%,374.00,0.60%,0.51%,11,273,0.01%,0.01%,36.47,0.36%,0.05%,8,752,0.01%,0.00%,5.71,0.51%,0.01%,20,559,0.01%,416.18,0.56%
 ,,124,City of Portsmouth,,,10,Six or More Axle Single Trailers,              ,8,0.00%,0.00%,374.00,0.60%,0.51%,269,0.00%,0.00%,36.47,0.36%,0.05%,349,0.00%,0.00%,5.71,0.51%,0.01%,626,0.00%,416.18,0.56%
 ,,124,City of Portsmouth,,,11,Five Axle or Fewer Multi-Trailers,              ,11,0.00%,0.00%,374.00,0.60%,0.51%,3,0.00%,0.00%,36.47,0.36%,0.05%,16,0.00%,0.00%,5.71,0.51%,0.01%,30,0.00%,416.18,0.56%
 ,,124,City of Portsmouth,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,374.00,0.60%,0.51%,0,0.00%,0.00%,36.47,0.36%,0.05%,2,0.00%,0.00%,5.71,0.51%,0.01%,2,0.00%,416.18,0.56%
 ,,124,City of Portsmouth,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,374.00,0.60%,0.51%,0,0.00%,0.00%,36.47,0.36%,0.05%,0,0.00%,0.00%,5.71,0.51%,0.01%,0,0.00%,416.18,0.56%
 ,,124,City of Portsmouth Total:,,,,,,603,844,0.90%,0.27%,374.00,0.60%,0.51%,827,769,0.89%,0.37%,36.47,0.36%,0.05%,377,231,0.58%,0.17%,5.71,0.51%,0.01%,1,808,845,0.80%,416.18,0.56%
 ,,285,Town of Pound,,,01,Motorcycles,              ,2,0.00%,0.00%,7.64,0.01%,0.01%,185,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,187,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,02,Passenger Cars,              ,4,548,0.01%,0.00%,7.64,0.01%,0.01%,26,244,0.03%,0.01%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,793,0.01%,12.60,0.02%
 ,,285,Town of Pound,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,254,0.00%,0.00%,7.64,0.01%,0.01%,7,384,0.01%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,638,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,04,Busses,              ,2,0.00%,0.00%,7.64,0.01%,0.01%,223,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,225,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,5,0.00%,0.00%,7.64,0.01%,0.01%,339,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,344,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,06,Three Axle Single Unit Trucks,              ,6,0.00%,0.00%,7.64,0.01%,0.01%,229,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,235,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,7.64,0.01%,0.01%,62,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,62,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,08,Four Axle or Fewer Single Trailers,              ,2,0.00%,0.00%,7.64,0.01%,0.01%,144,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,146,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,09,Five Axle Single Trailers,              ,1,0.00%,0.00%,7.64,0.01%,0.01%,750,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,752,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,7.64,0.01%,0.01%,202,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,203,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,7.64,0.01%,0.01%,0,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,7.64,0.01%,0.01%,0,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,12.60,0.02%
 ,,285,Town of Pound,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,7.64,0.01%,0.01%,0,0.00%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,12.60,0.02%
 ,,285,Town of Pound Total:,,,,,,4,822,0.01%,0.00%,7.64,0.01%,0.01%,35,763,0.04%,0.02%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,40,585,0.02%,12.60,0.02%
 ,,125,Town of Pulaski,,,01,Motorcycles,              ,263,0.00%,0.00%,59.60,0.09%,0.08%,367,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,630,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,02,Passenger Cars,              ,80,671,0.12%,0.04%,59.60,0.09%,0.08%,42,499,0.05%,0.02%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,123,169,0.05%,67.91,0.09%
 ,,125,Town of Pulaski,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,5,887,0.01%,0.00%,59.60,0.09%,0.08%,10,928,0.01%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,815,0.01%,67.91,0.09%
 ,,125,Town of Pulaski,,,04,Busses,              ,132,0.00%,0.00%,59.60,0.09%,0.08%,334,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,466,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,144,0.00%,0.00%,59.60,0.09%,0.08%,299,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,443,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,06,Three Axle Single Unit Trucks,              ,82,0.00%,0.00%,59.60,0.09%,0.08%,177,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,259,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,07,Four or More Axle Single Unit Trucks,              ,18,0.00%,0.00%,59.60,0.09%,0.08%,21,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,39,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,08,Four Axle or Fewer Single Trailers,              ,84,0.00%,0.00%,59.60,0.09%,0.08%,96,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,180,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,09,Five Axle Single Trailers,              ,141,0.00%,0.00%,59.60,0.09%,0.08%,193,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,335,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,10,Six or More Axle Single Trailers,              ,6,0.00%,0.00%,59.60,0.09%,0.08%,1,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,59.60,0.09%,0.08%,0,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,59.60,0.09%,0.08%,0,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,67.91,0.09%
 ,,125,Town of Pulaski,,,13,Seven or More Axle Multi-Trailers,              ,1,0.00%,0.00%,59.60,0.09%,0.08%,0,0.00%,0.00%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,67.91,0.09%
 ,,125,Town of Pulaski Total:,,,,,,87,430,0.13%,0.04%,59.60,0.09%,0.08%,54,915,0.06%,0.02%,8.31,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,142,345,0.06%,67.91,0.09%
 ,,286,Town of Purcellville,,,01,Motorcycles,              ,19,0.00%,0.00%,32.04,0.05%,0.04%,123,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,141,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,02,Passenger Cars,              ,21,207,0.03%,0.01%,32.04,0.05%,0.04%,34,131,0.04%,0.02%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,55,338,0.02%,36.36,0.05%
 ,,286,Town of Purcellville,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,593,0.00%,0.00%,32.04,0.05%,0.04%,10,904,0.01%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,497,0.01%,36.36,0.05%
 ,,286,Town of Purcellville,,,04,Busses,              ,64,0.00%,0.00%,32.04,0.05%,0.04%,513,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,577,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,99,0.00%,0.00%,32.04,0.05%,0.04%,537,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,636,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,06,Three Axle Single Unit Trucks,              ,29,0.00%,0.00%,32.04,0.05%,0.04%,222,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,251,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,07,Four or More Axle Single Unit Trucks,              ,14,0.00%,0.00%,32.04,0.05%,0.04%,41,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,55,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,08,Four Axle or Fewer Single Trailers,              ,20,0.00%,0.00%,32.04,0.05%,0.04%,111,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,131,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,09,Five Axle Single Trailers,              ,9,0.00%,0.00%,32.04,0.05%,0.04%,301,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,310,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,32.04,0.05%,0.04%,18,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,32.04,0.05%,0.04%,1,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,32.04,0.05%,0.04%,0,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,36.36,0.05%
 ,,286,Town of Purcellville,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,32.04,0.05%,0.04%,0,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,36.36,0.05%
 ,,286,Town of Purcellville Total:,,,,,,23,055,0.03%,0.01%,32.04,0.05%,0.04%,46,900,0.05%,0.02%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,956,0.03%,36.36,0.05%
 ,,287,Town of Quantico,,,01,Motorcycles,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,02,Passenger Cars,              ,3,909,0.01%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,909,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,04,Busses,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.37,0.00%
 ,,287,Town of Quantico Total:,,,,,,3,910,0.01%,0.00%,1.37,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,910,0.00%,1.37,0.00%
 ,,126,City of Radford,,,01,Motorcycles,              ,34,0.00%,0.00%,61.66,0.10%,0.08%,89,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,124,0.00%,71.22,0.10%
 ,,126,City of Radford,,,02,Passenger Cars,              ,86,353,0.13%,0.04%,61.66,0.10%,0.08%,70,078,0.08%,0.03%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,156,431,0.07%,71.22,0.10%
 ,,126,City of Radford,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,5,385,0.01%,0.00%,61.66,0.10%,0.08%,14,902,0.02%,0.01%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,287,0.01%,71.22,0.10%
 ,,126,City of Radford,,,04,Busses,              ,133,0.00%,0.00%,61.66,0.10%,0.08%,313,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,446,0.00%,71.22,0.10%
 ,,126,City of Radford,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,150,0.00%,0.00%,61.66,0.10%,0.08%,638,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,788,0.00%,71.22,0.10%
 ,,126,City of Radford,,,06,Three Axle Single Unit Trucks,              ,97,0.00%,0.00%,61.66,0.10%,0.08%,277,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,374,0.00%,71.22,0.10%
 ,,126,City of Radford,,,07,Four or More Axle Single Unit Trucks,              ,13,0.00%,0.00%,61.66,0.10%,0.08%,48,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,61,0.00%,71.22,0.10%
 ,,126,City of Radford,,,08,Four Axle or Fewer Single Trailers,              ,66,0.00%,0.00%,61.66,0.10%,0.08%,204,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,269,0.00%,71.22,0.10%
 ,,126,City of Radford,,,09,Five Axle Single Trailers,              ,59,0.00%,0.00%,61.66,0.10%,0.08%,510,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,568,0.00%,71.22,0.10%
 ,,126,City of Radford,,,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,61.66,0.10%,0.08%,7,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,0.00%,71.22,0.10%
 ,,126,City of Radford,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,61.66,0.10%,0.08%,0,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,71.22,0.10%
 ,,126,City of Radford,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,61.66,0.10%,0.08%,0,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,71.22,0.10%
 ,,126,City of Radford,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,61.66,0.10%,0.08%,0,0.00%,0.00%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,71.22,0.10%
 ,,126,City of Radford Total:,,,,,,92,292,0.14%,0.04%,61.66,0.10%,0.08%,87,065,0.09%,0.04%,9.56,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,179,357,0.08%,71.22,0.10%
 ,,288,Town of Remington,,,01,Motorcycles,              ,12,0.00%,0.00%,2.91,0.00%,0.00%,2,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,02,Passenger Cars,              ,1,822,0.00%,0.00%,2.91,0.00%,0.00%,655,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,478,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,459,0.00%,0.00%,2.91,0.00%,0.00%,282,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,741,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,04,Busses,              ,11,0.00%,0.00%,2.91,0.00%,0.00%,3,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,30,0.00%,0.00%,2.91,0.00%,0.00%,8,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,06,Three Axle Single Unit Trucks,              ,11,0.00%,0.00%,2.91,0.00%,0.00%,3,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,07,Four or More Axle Single Unit Trucks,              ,3,0.00%,0.00%,2.91,0.00%,0.00%,0,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,08,Four Axle or Fewer Single Trailers,              ,8,0.00%,0.00%,2.91,0.00%,0.00%,3,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,09,Five Axle Single Trailers,              ,13,0.00%,0.00%,2.91,0.00%,0.00%,5,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,2.91,0.00%,0.00%,0,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,2.91,0.00%,0.00%,0,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,2.91,0.00%,0.00%,0,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.34,0.00%
 ,,288,Town of Remington,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,2.91,0.00%,0.00%,0,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.34,0.00%
 ,,288,Town of Remington Total:,,,,,,2,370,0.00%,0.00%,2.91,0.00%,0.00%,961,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,331,0.00%,3.34,0.00%
 ,,289,Town of Rich Creek,,,01,Motorcycles,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,102,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,102,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,02,Passenger Cars,              ,3,251,0.00%,0.00%,6.59,0.01%,0.01%,13,182,0.01%,0.01%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,433,0.01%,8.72,0.01%
 ,,289,Town of Rich Creek,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,6.59,0.01%,0.01%,3,281,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,281,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,04,Busses,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,83,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,83,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,6.59,0.01%,0.01%,113,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,113,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,109,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,109,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,33,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,33,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,56,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,56,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,980,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,980,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,11,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,70,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,70,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,6,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,6.59,0.01%,0.01%,0,0.00%,0.00%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,8.72,0.01%
 ,,289,Town of Rich Creek Total:,,,,,,3,251,0.00%,0.00%,6.59,0.01%,0.01%,18,026,0.02%,0.01%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,277,0.01%,8.72,0.01%
 ,,148,Town of Richlands,,,01,Motorcycles,              ,5,0.00%,0.00%,32.46,0.05%,0.04%,383,0.00%,0.00%,7.79,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,388,0.00%,40.25,0.05%
