ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,Prepared,8/6/2013
8,Staunton District,132,City of Staunton,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,132,City of Staunton,16,Urban Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,01,Motorcycles,              ,155,0.00%,0.00%,,,,18,0.00%,0.00%,,,,0,0.00%,0.00%,,,,173,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,02,Passenger Cars,              ,42,213,0.07%,0.02%,,,,2,088,0.00%,0.00%,,,,0,0.00%,0.00%,,,,44,301,0.02%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,6,916,0.01%,0.00%,,,,600,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,516,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,04,Busses,              ,161,0.00%,0.00%,,,,10,0.00%,0.00%,,,,0,0.00%,0.00%,,,,172,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,317,0.00%,0.00%,,,,17,0.00%,0.00%,,,,0,0.00%,0.00%,,,,334,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,78,0.00%,0.00%,,,,15,0.00%,0.00%,,,,0,0.00%,0.00%,,,,93,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,19,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,20,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,55,0.00%,0.00%,,,,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,60,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,09,Five Axle Single Trailers,              ,26,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,132,City of Staunton,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,132,City of Staunton,19,Urban Local System,02,Passenger Cars,              ,39,974,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,39,974,0.02%,,
8,Staunton District,132,City of Staunton Total:,,,,,,101,182,0.16%,0.05%,,,,186,367,0.20%,0.08%,,,,0,0.00%,0.00%,,,,287,548,0.13%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,01,Motorcycles,              ,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,02,Passenger Cars,              ,5,575,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,575,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,105,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,105,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,04,Busses,              ,82,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,82,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,12,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,09,Five Axle Single Trailers,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,02,Passenger Cars,              ,1,527,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,527,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,42,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,42,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,04,Busses,              ,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,306,Town of Strasburg,9,Rural Local System,02,Passenger Cars,              ,2,988,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,988,0.00%,,
8,Staunton District,306,Town of Strasburg Total:,,,,,,11,395,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,395,0.01%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,01,Motorcycles,              ,50,0.00%,0.00%,,,,315,0.00%,0.00%,,,,0,0.00%,0.00%,,,,365,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,12,958,0.02%,0.01%,,,,65,558,0.07%,0.03%,,,,0,0.00%,0.00%,,,,78,516,0.04%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,603,0.01%,0.00%,,,,15,307,0.02%,0.01%,,,,0,0.00%,0.00%,,,,18,910,0.01%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,04,Busses,              ,103,0.00%,0.00%,,,,270,0.00%,0.00%,,,,0,0.00%,0.00%,,,,373,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,183,0.00%,0.00%,,,,624,0.00%,0.00%,,,,0,0.00%,0.00%,,,,806,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,159,0.00%,0.00%,,,,299,0.00%,0.00%,,,,0,0.00%,0.00%,,,,458,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,11,0.00%,0.00%,,,,22,0.00%,0.00%,,,,0,0.00%,0.00%,,,,33,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,95,0.00%,0.00%,,,,163,0.00%,0.00%,,,,0,0.00%,0.00%,,,,258,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,436,0.00%,0.00%,,,,612,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,048,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,10,0.00%,0.00%,,,,9,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,13,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,01,Motorcycles,              ,148,0.00%,0.00%,,,,229,0.00%,0.00%,,,,0,0.00%,0.00%,,,,377,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,02,Passenger Cars,              ,35,944,0.06%,0.02%,,,,38,507,0.04%,0.02%,,,,0,0.00%,0.00%,,,,74,451,0.03%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,8,515,0.01%,0.00%,,,,7,981,0.01%,0.00%,,,,0,0.00%,0.00%,,,,16,496,0.01%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,04,Busses,              ,179,0.00%,0.00%,,,,125,0.00%,0.00%,,,,0,0.00%,0.00%,,,,304,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,300,0.00%,0.00%,,,,288,0.00%,0.00%,,,,0,0.00%,0.00%,,,,588,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,147,0.00%,0.00%,,,,98,0.00%,0.00%,,,,0,0.00%,0.00%,,,,244,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,17,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,24,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,135,0.00%,0.00%,,,,69,0.00%,0.00%,,,,0,0.00%,0.00%,,,,204,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,524,0.00%,0.00%,,,,141,0.00%,0.00%,,,,0,0.00%,0.00%,,,,665,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,01,Motorcycles,              ,136,0.00%,0.00%,,,,52,0.00%,0.00%,,,,0,0.00%,0.00%,,,,188,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,02,Passenger Cars,              ,33,087,0.05%,0.01%,,,,10,257,0.01%,0.00%,,,,0,0.00%,0.00%,,,,43,344,0.02%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,6,684,0.01%,0.00%,,,,2,455,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,139,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,04,Busses,              ,156,0.00%,0.00%,,,,52,0.00%,0.00%,,,,0,0.00%,0.00%,,,,208,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,290,0.00%,0.00%,,,,136,0.00%,0.00%,,,,0,0.00%,0.00%,,,,425,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,77,0.00%,0.00%,,,,68,0.00%,0.00%,,,,0,0.00%,0.00%,,,,145,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,21,0.00%,0.00%,,,,12,0.00%,0.00%,,,,0,0.00%,0.00%,,,,33,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,51,0.00%,0.00%,,,,22,0.00%,0.00%,,,,0,0.00%,0.00%,,,,73,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,09,Five Axle Single Trailers,              ,58,0.00%,0.00%,,,,53,0.00%,0.00%,,,,0,0.00%,0.00%,,,,111,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,,,,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
8,Staunton District,136,City of Waynesboro,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,136,City of Waynesboro,19,Urban Local System,02,Passenger Cars,              ,37,345,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,37,345,0.02%,,
8,Staunton District,136,City of Waynesboro Total:,,,,,,141,452,0.22%,0.06%,,,,143,750,0.16%,0.07%,,,,0,0.00%,0.00%,,,,285,201,0.13%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,01,Motorcycles,              ,62,0.00%,0.00%,,,,173,0.00%,0.00%,,,,0,0.00%,0.00%,,,,235,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,18,844,0.03%,0.01%,,,,66,991,0.07%,0.03%,,,,0,0.00%,0.00%,,,,85,835,0.04%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,596,0.01%,0.00%,,,,13,859,0.02%,0.01%,,,,0,0.00%,0.00%,,,,17,455,0.01%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,04,Busses,              ,180,0.00%,0.00%,,,,359,0.00%,0.00%,,,,0,0.00%,0.00%,,,,539,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,59,0.00%,0.00%,,,,497,0.00%,0.00%,,,,0,0.00%,0.00%,,,,556,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,38,0.00%,0.00%,,,,211,0.00%,0.00%,,,,0,0.00%,0.00%,,,,248,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,24,0.00%,0.00%,,,,41,0.00%,0.00%,,,,0,0.00%,0.00%,,,,65,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,38,0.00%,0.00%,,,,204,0.00%,0.00%,,,,0,0.00%,0.00%,,,,241,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,8,0.00%,0.00%,,,,839,0.00%,0.00%,,,,0,0.00%,0.00%,,,,847,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,13,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,0.00%,,
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,32,0.00%,0.00%,,,,0,0.00%,0.00%,,,,32,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,01,Motorcycles,              ,98,0.00%,0.00%,,,,99,0.00%,0.00%,,,,0,0.00%,0.00%,,,,197,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,02,Passenger Cars,              ,52,138,0.08%,0.02%,,,,36,197,0.04%,0.02%,,,,0,0.00%,0.00%,,,,88,336,0.04%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,10,581,0.02%,0.00%,,,,7,915,0.01%,0.00%,,,,0,0.00%,0.00%,,,,18,496,0.01%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,04,Busses,              ,236,0.00%,0.00%,,,,315,0.00%,0.00%,,,,0,0.00%,0.00%,,,,550,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,419,0.00%,0.00%,,,,530,0.00%,0.00%,,,,0,0.00%,0.00%,,,,949,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,118,0.00%,0.00%,,,,130,0.00%,0.00%,,,,0,0.00%,0.00%,,,,248,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,1,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,135,0.00%,0.00%,,,,98,0.00%,0.00%,,,,0,0.00%,0.00%,,,,233,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,338,0.00%,0.00%,,,,303,0.00%,0.00%,,,,0,0.00%,0.00%,,,,641,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,3,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,2,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,0.00%,,
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,01,Motorcycles,              ,78,0.00%,0.00%,,,,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,89,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,02,Passenger Cars,              ,44,788,0.07%,0.02%,,,,4,137,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,925,0.02%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,9,413,0.01%,0.00%,,,,1,007,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,419,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,04,Busses,              ,405,0.00%,0.00%,,,,20,0.00%,0.00%,,,,0,0.00%,0.00%,,,,425,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,482,0.00%,0.00%,,,,53,0.00%,0.00%,,,,0,0.00%,0.00%,,,,536,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,104,0.00%,0.00%,,,,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,114,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,15,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,100,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,107,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,09,Five Axle Single Trailers,              ,153,0.00%,0.00%,,,,54,0.00%,0.00%,,,,0,0.00%,0.00%,,,,206,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,12,Six Axle Multi-Trailers,              ,4,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
8,Staunton District,138,City of Winchester,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,01,Motorcycles,              ,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,02,Passenger Cars,              ,88,297,0.14%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,88,297,0.04%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,367,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,367,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,04,Busses,              ,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,06,Three Axle Single Unit Trucks,              ,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,07,Four or More Axle Single Unit Trucks,              ,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,08,Four Axle or Fewer Single Trailers,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
8,Staunton District,138,City of Winchester,19,Urban Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
8,Staunton District,138,City of Winchester Total:,,,,,,231,192,0.37%,0.10%,,,,134,136,0.15%,0.06%,,,,0,0.00%,0.00%,,,,365,328,0.17%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,01,Motorcycles,              ,40,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,40,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,02,Passenger Cars,              ,6,068,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,068,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,851,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,851,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,04,Busses,              ,12,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,29,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,28,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
8,Staunton District,330,Town of Woodstock,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,10,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,0.00%,,
